,eventairport_conv,lat,lon
1731,penn valley,40.821111111111115,-76.86416666666666
1732,pensacola gulf coast regional,30.473333333333333,-87.18666666666667
1733,peoria,40.66416666666667,-89.69333333333334
1734,peoria international,40.66416666666667,-89.69333333333334
1735,peoria municipal,38.80583333333333,-104.70083333333334
1736,perry county municipal,38.01778,-86.69083
1737,perry houston county,32.510555555555555,-83.76722222222222
1738,perry stokes,37.25937777777778,-104.34067499999999
1739,perry warsaw,42.74138888888889,-78.05222222222221
1740,person county,36.28472,-78.98472
1741,pester,43.274499999999996,20.05026666666667
1742,peter o knight,27.915555555555553,-82.44916666666667
1743,petersburg james a johnson,56.80138888888889,-132.94611111111112
1744,peterson,38.80583333333333,-104.70083333333334
1745,petit jean park,35.138888888888886,-92.90916666666668
1746,philadelhia international,39.871944444444445,-75.24111111111111
1747,philadelphia,39.871944444444445,-75.24111111111111
1748,philadelphia international,39.871944444444445,-75.24111111111111
1749,philadelphia municipal,32.799166666666665,-89.1261111111111
1750,philip,17.539166666666667,-88.30833333333334
1751,philip billard municipal,39.06861,-95.6225
1752,philip municipal,39.06861,-95.6225
1753,phillips aaf,34.57638888888889,-90.67583333333334
1754,phillips flying ranch,32.86805555555556,-96.21916666666667
1755,phoenix deer valley,33.68833333333333,-112.0825
1756,phoenix goodyear,33.42805555555555,-112.37444444444444
1757,phoenix regional,32.9908,-111.9186
1758,phoenix sky harbor international,33.43416666666666,-112.01166666666667
1759,pickaway county memorial,18.495,-67.12944
1760,piedmont triad international,36.09778,-79.93722
1761,pier 7,52.308055555555555,4.764166666666667
1762,pierce,27.495,-80.36833333333333
1763,pierre international,45.470555555555556,-73.74083333333333
1764,pierre regional,44.382777777777775,-100.28611111111111
1765,pike county hatcher field,37.56167,-82.56639
1766,pilot point,57.58028,-157.57194
1767,pine bluff municipal,34.17444444444444,-91.93555555555555
1768,pine hill municipal,31.96889,-87.59583
1769,pine hollow,45.2548389,-121.2936778
1770,pine mountain,37.86167,-120.17778
1771,pine ridge,43.0225,-102.51111
1772,pine river regional,42.9325,-71.43555555555555
1773,pinedale municipal,36.02972,-119.06278
1774,pinehurst municipal,43.98281666666667,-124.11136944444443
1775,piney pinecreek border,48.99888888888889,-95.98222222222222
1776,piqua airport hartzell field,18.495,-67.12944
1777,pitt greenville,35.63528,-77.38528
1778,pittsburgh city center,40.496,-80.246
1779,pittsburgh international,40.496,-80.246
1780,pittsburgh monroeville,40.45222,-79.77472
1781,pixley,35.96028,-119.30833
1782,placerville,38.72416666666667,-120.75333333333333
1783,plainview,34.16888888888889,-101.71583333333334
1784,plainview municipal,41.984722,-97.429722
1785,plant city,28.00027777777778,-82.16416666666667
1786,plateau sky ranch,43.22555555555556,-74.115
1787,platinum,59.01139,-161.81944
1788,platteville municipal,42.68944,-90.44444
1789,plattsburgh international,44.65083333333333,-73.46805555555555
1790,pleasant valley,33.801,-112.2498
1791,plows & props,41.25288888888889,-70.059
1792,pocatello regional,42.90972222222222,-112.59583333333333
1793,pocono mountains municipal,41.13777777777778,-75.38
1794,point roberts municipal,44.545,-89.53028
1795,polacca,35.791666666666664,-110.42333333333333
1796,polk aaf,36.66278,-121.60639
1797,ponca city regional,36.731944444444444,-97.09972222222221
1798,pontiac municipal,42.66556,-83.42028
1799,port allen,21.896944444444443,-159.60305555555556
1800,port bucyrus crawford county,18.495,-67.12944
1801,port columbus international,39.99805555555556,-82.89194444444445
1802,port graham,59.34833,-151.83167
1803,port heiden,56.95916666666667,-158.63333333333333
1804,port isabel cameron county,26.16611111111111,-97.34583333333333
1805,port meadville,41.62667,-80.21472
1806,port moller,56.00611111111111,-160.56083333333333
1807,porter county regional,41.45389,-87.00722
1808,porter field,43.62833333333333,-79.39611111111111
1809,porterville municipal,36.02972,-119.06278
1810,portland hillsboro,45.540393888888886,-122.949825
1811,portland international,45.58861111111111,-122.5975
1812,portland troutdale,45.54944,-122.40111
1813,portsmouth international at pease,43.07805555555556,-70.82333333333332
1814,portsmouth municipal,43.07805555555556,-70.82333333333332
1815,pottstown municipal,40.26028,-75.67083
1816,prairie du chien municipal,43.01917,-91.12361
1817,pratt regional,37.7025,-98.74694
1818,preston,20.734166666666667,-75.65722222222223
1819,prices,-22.746111111111112,117.86888888888888
1820,priebe,18.495,-67.12944
1821,princeville,22.209166666666665,-159.44555555555556
1822,prineville,44.28694,-120.90389
1823,propst,44.6387333,-123.023425
1824,provincetown municipal,42.07194,-70.22139
1825,provo municipal,40.21919444444445,-111.72336111111112
1826,pryor field regional,34.65416666666667,-86.94527777777778
1827,pueblo memorial,38.2875,-104.49527777777777
1828,pullman moscow regional,46.744,-117.108
1829,punxsutawney municipal,40.96666666666667,-78.92916666666667
1830,purdue university,40.41222222222222,-86.93694444444445
1831,put in bay,41.63666666666666,-82.82833333333333
1832,putnam county,39.632222222222225,-86.81388888888888
1833,quad city,41.448611111111106,-90.5075
1834,quad city international,41.448611111111106,-90.5075
1835,quakertown,40.436388888888885,-75.38027777777778
1836,quincy regional baldwin field,39.94277777777778,-91.19472222222223
1837,quinhagak,59.755,-161.84528
1838,quinn,56.96666666666667,-130.24944444444444
1839,quonset state,41.59722,-71.41222
1840,rafael hernandez,18.495,-67.12944444444443
1841,rainbow,58.49111111111111,-119.40666666666667
1842,raleigh,35.87778,-78.7875
1843,raleigh county memorial,37.78722222222222,-81.12416666666665
1844,raleigh durham international,35.87778,-78.7875
1845,raleigh east,35.87778,-78.7875
1846,raleigh municipal,35.73,-78.66
1847,ralph wien memorial,66.88472,-162.59861
1848,ramona,33.03917,-116.91528
1849,randall,41.4319111,-74.3915611
1850,randolph county,40.16777777777777,-84.92916666666667
1851,range regional,47.38666666666666,-92.83888888888889
1852,rapid city regional,44.04528,-103.05722
1853,raton municipal crews field,36.74166666666667,-104.50222222222222
1854,ravalli county,46.25138888888889,-114.12555555555555
1855,rawlins municipal harvey field,41.80555555555555,-107.2
1856,reading regional carl a spaatz field,40.37861,-75.96528
1857,reagan county,38.852222222222224,-77.03777777777778
1858,red bluff municipal,40.15083333333333,-122.25222222222222
1859,red devil,61.78806,-157.35028
1860,red dog,68.03222222222222,-162.89916666666667
1861,red wing regional,44.58944,-92.485
1862,redding municipal,40.50888888888889,-122.29333333333334
1863,redmond municipal,44.25416666666667,-121.14972222222222
1864,reds wallowa horse ranch,45.3415306,-117.6260361
1865,reid eash,36.080000000000005,-115.15222222222222
1866,reid hillview of santa clara county,37.33277777777778,-121.81972222222223
1867,renner field goodland municipal,39.37056,-101.69889
1868,reno international,39.49916666666667,-119.76805555555555
1869,reno municipal,38.06556,-97.86056
1870,reno stead,39.668055555555554,-119.87638888888888
1871,reno tahoe international,39.49916666666667,-119.76805555555555
1872,renton municipal,47.49306,-122.21583
1873,republic,40.72888888888889,-73.41333333333334
1874,rexburg madison county,43.83388888888889,-111.80499999999999
1875,rexburg municipal,40.788333333333334,-111.97777777777777
1876,reynolds,36.13361111111111,-80.22194444444445
1877,rhinelander municipal,45.79277777777778,-89.11999999999999
1878,rhinelander oneida county,45.630833333333335,-89.46638888888889
1879,rialto municipal miro field,34.129444444444445,-117.40166666666667
1880,rice lake regional carl's field,45.42,-91.77333
1881,richard i bong,46.689722222222215,-92.09472222222222
1882,richard lloyd jones jr,36.03972222222222,-95.98472222222222
1883,richland municipal,37.875,-92.40806
1884,richmond,-20.701944444444443,143.1147222222222
1885,richmond county,34.89138888888889,-79.75972222222222
1886,richmond field,37.505,-77.31944
1887,richmond international,37.505,-77.31944
1888,richmond municipal,39.75611111111111,-84.84277777777777
1889,richter aero,39.53167,-84.39639
1890,rick husband amarillo international,35.21944444444445,-101.70583333333333
1891,rickenbacker international,39.81389,-82.92778
1892,ridgeland,32.49333,-80.99167
1893,river bend,44.09444444444445,-121.2
1894,river bend municipal,44.09444444444445,-121.2
1895,river falls,48.065555555555555,-96.185
1896,riverside municipal,33.95194444444445,-117.44500000000001
1897,riverton regional,43.064166666666665,-108.45972222222223
1898,road commission nr 1,63.10806,-147.53194
1899,roanoke municipal,33.12972222222222,-85.37222222222222
1900,roanoke regional woodrum field,37.32555555555556,-79.97555555555556
1901,robbins,42.5595778,-70.9600611
1902,robbins field,34.57638888888889,-90.67583333333334
1903,robert bob memorial,66.8175,-161.02222
1904,robert s kerr,35.02166666666667,-94.6211111111111
1905,roberts field,44.25416666666667,-121.14972222222222
1906,roche harbor,48.61222222222222,-123.13861111111112
1907,roche harbor municipal,35.48806,-97.82361
1908,rock county,42.57111,-99.56944
1909,rock springs municipal,43.96277777777778,-107.95055555555555
1910,rock springs sweetwater county,41.594166666666666,-109.06527777777778
1911,rocky mount wilson regional,35.85638888888889,-77.89194444444445
1912,rocky mountain metropolitan,39.90888888888889,-105.11722222222221
1913,rogers field,35.39306,-97.60083
1914,rogers municipal carter field,36.3725,-94.10694
1915,rogue valley international medford,42.37416666666667,-122.8736111111111
1916,rolla downtown,37.93555555555555,-91.81361111111111
1917,rolla national,38.1275,-91.76944444444445
1918,romeo state,42.79768,-82.97587
1919,ronald reagan washington national,38.852222222222224,-77.03777777777778
1920,roosevelt memorial,17.49638888888889,-62.97944444444445
1921,roosevelt roads airport,40.74194444444444,-73.59888888888888
1922,roscoe turner,34.915,-88.60361
1923,roscommon county blodgett memorial,44.359722222222224,-84.67111111111112
1924,roseau municipal rudy billberg field,48.85722222222223,-95.69805555555556
1925,roseburg regional,43.23889,-123.35583
1926,rosecrans memorial,39.77194444444444,-94.90970555555556
1927,ross,61.970555555555556,-132.42222222222222
1928,rossettie,18.495,-67.12944
1929,rostraver,40.20972,-79.83139
1930,roswell international air center,33.30155555555555,-104.53055555555555
1931,roundup,46.475,-108.54333
1932,ruby,64.72722222222222,-155.47
1933,ruidoso,33.46277777777778,-105.53472222222221
1934,rush city regional,45.70333333333333,-92.9738888888889
1935,russell,50.76416666666667,-101.29416666666667
1936,russellville regional,35.259166666666665,-93.09333333333333
1937,russian mission,61.775,-161.31944
1938,ruston regional,32.51472,-92.58833
1939,rutland southern vermont regional,43.53,-72.94972222222222
1940,rwj airpark,29.761666666666667,-94.84638888888888
1941,ryan field,32.14222222222222,-111.17444444444445
1942,sacramento executive,38.5125,-121.49333333333334
1943,sacramento international,38.69555555555555,-121.59083333333332
1944,sacramento mather,38.55389,-121.2975
1945,safford regional,32.85333333333333,-109.635
1946,saginaw,32.8625,-97.37806
1947,saipan international,15.11889,145.72944
1948,salem leckrone,38.64277777777778,-88.96416666666667
1949,salina gunnison,39.02917,-111.83833
1950,salina municipal,38.79055555555556,-97.65222222222222
1951,salina regional,38.79055555555556,-97.65222222222222
1952,salinas municipal,36.66278,-121.60639
1953,saline county regional,34.59027777777778,-92.47944444444444
1954,salisbury ocean city wicomico regional,38.34,-75.50944444444444
1955,salt lake city international,40.788333333333334,-111.97777777777777
1956,salton sea,33.24111,-115.9525
1957,san angelo regional mathis field,31.355,-100.49638888888889
1958,san antonio municipal,29.526666666666667,-98.47194444444445
1959,san bernardino international,34.095278,-117.235
1960,san carlos apache,33.35305555555556,-110.66722222222222
1961,san diego international,32.73361111111111,-117.18972222222223
1962,san francisco international,37.61888888888889,-122.375
1963,san francisco municipal,37.61888888888889,-122.375
1964,san luis county regional,35.23694444444445,-120.64194444444445
1965,san luis valley regional bergman field,37.434999999999995,-105.86638888888888
1966,san manuel,32.63638888888889,-110.64722222222223
1967,sand point,55.31361111111111,-160.5213888888889
1968,sand point municipal,55.31361111111111,-160.5213888888889
1969,sandusky city,41.43333,-82.65222
1970,sandusky county regional,41.29583,-83.03722
1971,sanford municipal,43.39388888888889,-70.70805555555556
1972,sanford regional,43.39388888888889,-70.70805555555556
1973,sanford seacoast regional,43.39388888888889,-70.70805555555556
1974,sangster international,18.503611111111113,-77.91333333333334
1975,santa barbara municipal,34.42611111111111,-119.84027777777777
1976,santa fe municipal,35.617222222222225,-106.08944444444444
1977,santa monica municipal,34.01583,-118.45139
1978,santa paula,34.346944444444446,-119.06166666666667
1979,santee cooper regional,33.58722,-80.20861
1980,sarasota bradenton,27.395555555555553,-82.55444444444444
1981,sarasota bradenton international,27.395555555555553,-82.55444444444444
1982,sarasota municipal,27.395555555555553,-82.55444444444444
1983,saratoga county,43.05083333333333,-73.86166666666666
1984,savannah hilton head international,32.1275,-81.20222222222222
1985,savannah municipal,32.1275,-81.20222222222222
1986,savoonga,63.68639,-170.4925
1987,sawyer,46.353611111111114,-87.39527777777778
1988,sawyer county,46.025277777777774,-91.44416666666667
1989,sawyer international,46.353611111111114,-87.39527777777778
1990,scammon bay,61.84528,-165.57139
1991,schaumburg regional,41.989444444444445,-88.10111111111111
1992,schenectady county,42.8525,-73.92888888888889
1993,scholes international at galveston,29.26527777777778,-94.86055555555555
1994,schoolcraft county,45.974444444444444,-86.17166666666667
1995,schuylkill county joe zerbey,40.70638888888889,-76.37305555555555
1996,scott,48.961666666666666,-119.4113888888889
1997,scott airpark,36.45556,-84.58556
1998,scott municipal,36.45556,-84.58556
1999,scottsbluff municipal,41.87388888888889,-103.59555555555555
2000,scottsboro municipal word field,34.68861,-86.00583
2001,scribner state,41.61028,-96.63
2002,searcy municipal,35.21055555555556,-91.7375
2003,seattle international,47.44888888888889,-122.30944444444444
2004,seattle tacoma,47.44888888888889,-122.30944444444444
2005,seattle tacoma international,47.44888888888889,-122.30944444444444
2006,sebring regional,27.45638888888889,-81.3425
2007,sedalia regional,38.7075,-93.17583333333334
2008,selawik,66.6,-159.98583
2009,seldovia,59.4425,-151.70417
2010,selma,32.43889,-86.95361
2011,selma municipal,32.43889,-86.95361
2012,seneca county,41.09389,-83.2125
2013,sequoia field,36.44777777777777,-119.31861111111111
2014,seward,60.12694444444445,-149.4188888888889
2015,seymour municipal,38.92527777777777,-85.90694444444445
2016,shafter minter field,35.505833333333335,-119.19166666666668
2017,shageluk,62.69222,-159.56917
2018,shannon,52.70194444444445,-8.924722222222222
2019,shannon international,52.70194444444445,-8.924722222222222
2020,shaw island municipal,26.1525,-81.77555555555556
2021,shawnee regional,35.35722222222223,-96.94277777777778
2022,sheboygan county memorial,43.76972222222222,-87.85166666666666
2023,shelby,48.54056,-111.87111
2024,shelby cleveland county regional,35.25583,-81.60083
2025,shelby community,40.87277777777778,-82.6975
2026,shelby municipal,35.25583,-81.60083
2027,sheldon point,62.52056,-164.84778
2028,shelter cove,40.02777777777778,-124.07333333333332
2029,shenandoah valley regional,38.263888888888886,-78.8963888888889
2030,sher wood,48.78889,-104.52306
2031,sheridan,40.17666666666666,-86.21777777777778
2032,sheridan county,44.76916666666666,-106.98027777777779
2033,sherman,33.62417,-96.58611
2034,sherman municipal,33.62417,-96.58611
2035,shilling's,-0.08611111111111111,34.72888888888889
2036,shirley,42.5254861,-71.6644667
2037,shishmaref,66.24944,-166.08944
2038,show low regional,34.26555555555556,-110.00555555555556
2039,shreveport downtown,32.540277777777774,-93.745
2040,shreveport municipal,32.44667,-93.82556
2041,shreveport regional,32.44667,-93.82556
2042,sidney richland municipal,47.706944444444446,-104.19250000000001
2043,sierra blanca,33.46277777777778,-105.53472222222221
2044,sierra blanca regional,33.46277777777778,-105.53472222222221
2045,sierra vista municipal libby aaf,31.58833,-110.34444
2046,sikeston memorial municipal,36.89888888888889,-89.56166666666667
2047,sikeston municipal,36.89888888888889,-89.56166666666667
2048,sikorsky,41.163333333333334,-73.1261111111111
2049,siler city municipal,35.70416666666667,-79.50416666666666
2050,sioux city municipal,42.402499999999996,-96.38444444444445
2051,sioux gateway col bud day field,42.402499999999996,-96.38444444444445
2052,siskiyou county,41.781441666666666,-122.46810833333333
2053,sisters eagle air,44.304559999999995,-121.53921111111111
2054,sitka,57.04722222222222,-135.36166666666665
2055,sitka rocky gutierrez,57.04722222222222,-135.36166666666665
2056,skagway,59.46,-135.31555555555556
2057,skinner ranch,42.9512667,-117.2820917
2058,skwentna,61.96528,-151.19139
2059,sky acres,41.7075,-73.73805555555556
2060,sky bryce,37.70638888888889,-112.14500000000001
2061,sky harbor residential airpark,36.486111111111114,-121.7238888888889
2062,sky haven,41.263888888888886,-72.88666666666667
2063,sky king,39.547777777777775,-87.37722222222222
2064,sky park,41.984722222222224,-73.83583333333333
2065,skydive houston,29.99333,-95.93028
2066,skydive oregon,45.1462333,-122.6175889
2067,skyharbor,32.36667,-87.10417
2068,skylane,33.12833333333333,-117.28
2069,skypark,40.86944,-111.92722
2070,skytop,41.21472222222223,-75.24666666666667
2071,skyview airpark,42.288888888888884,-85.75
2072,sloulin field international,48.17805555555555,-103.64222222222223
2073,smith field,43.775,-80.22805555555556
2074,smith mountain lake,37.1373444,-80.6784806
2075,smith reynolds,36.13361111111111,-80.22194444444445
2076,smyrna municipal,29.055555555555557,-80.94888888888889
2077,snettisham,58.134395833333336,-133.7295138888889
2078,solberg hunterdon,40.5802,-74.7355
2079,soldotna,60.475,-151.03833
2080,somerset county,40.038888888888884,-79.015
2081,south alabama regional at bill benton field,31.308333333333334,-86.39222222222223
2082,south albany,42.74917,-73.80194
2083,south arkansas regional at goodwin field,33.221111111111114,-92.81333333333333
2084,south bend,41.708333333333336,-86.31722222222221
2085,south dayton,39.90222222222222,-84.21944444444445
2086,south fulton,33.77916666666667,-84.5213888888889
2087,south haven area regional,41.263888888888886,-72.88666666666667
2088,south haven municipal,41.263888888888886,-72.88666666666667
2089,south jersey regional,39.94277777777778,-74.84583333333333
2090,south naknek nr 2,58.70222,-157.0025
2091,south texas international at edinburg,26.441666666666666,-98.12222222222222
2092,south texas regional at hondo,29.359166666666667,-99.17750000000001
2093,south valley regional,40.61944444444445,-111.99277777777777
2094,southbridge municipal,42.100833333333334,-72.03833333333333
2095,southeast iowa regional,40.783055555555556,-91.12555555555555
2096,southeastern,65.5736111111111,-37.12361111111111
2097,southern california logistics,34.597500000000004,-117.38305555555554
2098,southern illinois,37.77806,-89.25194
2099,southern seaplane,29.86611,-90.02222
2100,southern wisconsin regional,42.62028,-89.04167
2101,southwest florida international,26.53611111111111,-81.75527777777778
2102,southwest georgia regional,31.535555555555558,-84.19444444444444
2103,southwest michigan regional,42.12861111111111,-86.42611111111111
2104,southwest oregon regional,43.41722222222222,-124.26277777777777
2105,southwest washington regional,46.11806,-122.89833
2106,space coast regional,28.5148,-80.7992278
2107,spadaro,40.8232313,-72.7487313
2108,spanish fork springville,40.14194444444444,-111.66333333333334
2109,sparta fort mc coy,43.958333333333336,-90.73777777777778
2110,spartanburg downtown memorial,34.9157,-81.9565
2111,speedway,33.38916666666667,-84.33222222222221
2112,spence,31.13778,-83.70417
2113,spencer,42.2905,-71.96469444444445
2114,spillers club,33.63666666666666,-84.42805555555556
2115,spirit of st louis,38.66222,-90.65194
2116,spokane international,47.62,-117.53389
2117,spokane municipal,47.62,-117.53389
2118,spring hill,51.33083333333334,0.0325
2119,springdale municipal,36.17638888888889,-94.11916666666666
2120,springerville municipal,34.129444444444445,-109.31083333333333
2121,springfield beckley municipal,39.84027777777778,-83.84027777777777
2122,springfield branson national,37.245555555555555,-93.38861111111112
2123,spruce creek,29.080277777777777,-81.04666666666667
2124,st charles,49.00972222222222,2.5477777777777777
2125,st charles county smartt,38.92972222222222,-90.43
2126,st clair county,42.91083333333333,-82.52888888888889
2127,st clair county international,42.91083333333333,-82.52888888888889
2128,st cloud regional,45.54666666666667,-94.06
2129,st james municipal,43.98638888888889,-94.55805555555555
2130,st landry parish ahart field,30.558333333333334,-92.09944444444444
2131,st louis downtown,38.57083,-90.15611
2132,st lucie county international,27.495,-80.36833333333333
2133,st marys municipal,41.4125,-78.5025
2134,st paul downtown holman field,44.93444444444444,-93.06
2135,st paul island,57.16722,-170.22056
2136,st petersburg clearwater international,27.91,-82.6875
2137,st. mary's county regional,38.31527777777777,-76.55
2138,stafford,38.39806,-77.45556
2139,stafford regional,38.39806,-77.45556
2140,stan stamper municipal,34.03472,-95.54194
2141,stanly county,35.416666666666664,-80.15083333333334
2142,stanton,37.85,-83.84583333333333
2143,stanton county municipal,37.58527777777778,-101.73222222222222
2144,stanton municipal,37.58527777777778,-101.73222222222222
2145,starke county,41.32972222222222,-86.66222222222223
2146,state college municipal,29.336944444444445,-98.47111111111111
2147,statesboro bulloch county,32.48277777777778,-81.73694444444445
2148,statesboro municipal,32.48277777777778,-81.73694444444445
2149,steamboat springs bob adams field,40.51611111111111,-106.86638888888888
2150,stennis international,30.36777777777778,-89.45472222222223
2151,stephens county,34.59278,-83.29639
2152,sterling,42.42583333333333,-71.79277777777777
2153,steven a. bean municipal,44.99194444444444,-70.66472222222222
2154,stevens,61.174166666666665,-149.9983333333333
2155,stevens field,61.174166666666665,-149.9983333333333
2156,stevens point municipal,44.545,-89.53028
2157,stevens village,66.01694,-149.05444
2158,stigler regional,35.28805555555555,-95.09388888888888
2159,stillwater regional,36.16111,-97.08556
2160,stinson municipal,29.336944444444445,-98.47111111111111
2161,stockton metropolitan,37.89416666666666,-121.23833333333333
2162,stony acres,61.78972222222222,-156.58861111111113
2163,storm lake municipal,42.59722,-95.240667
2164,stroudsburg pocono,41.03583333333333,-75.16055555555556
2165,suburban,39.07694,-76.82806
2166,suffolk executive,36.68194444444444,-76.60111111111111
2167,sugar land regional,29.62222,-95.65667
2168,sullivan county,39.11472222222223,-87.44833333333334
2169,sullivan county international,41.70166666666667,-74.795
2170,sullivan regional,38.233333333333334,-91.16416666666667
2171,sulphur municipal,33.15972222222222,-95.6211111111111
2172,sulphur springs municipal,33.15972222222222,-95.6211111111111
2173,sumner county regional,36.37667,-86.40861
2174,sun river municipal,39.247461111111114,-76.52966944444444
2175,sunriver,43.87638888888889,-121.45305555555557
2176,sunset,27.40888888888889,89.42055555555557
2177,susanville municipal,40.37556,-120.57278
2178,sussex county,38.687777777777775,-75.35833333333333
2179,sutter county,39.12361111111111,-121.60527777777777
2180,swansboro country,38.79972,-120.73417
2181,sycamore strip,32.62833333333333,-97.3536111111111
2182,syracuse hancock international,43.111111111111114,-76.10638888888889
2183,syracuse international,43.111111111111114,-76.10638888888889
2184,syracuse municipal,43.07472222222223,-76.26805555555555
2185,syracuse suburban,43.26722,-76.17944
2186,t p mc campbell,27.913055555555555,-97.21138888888889
2187,tacoma narrows,47.268055555555556,-122.57805555555555
2188,taft kern county,35.14111111111111,-119.44111111111111
2189,talkeetna,62.32055555555556,-150.09361111111113
2190,tallahassee commercial,30.54722,-84.37389
2191,tallahassee municipal,30.396666666666665,-84.35027777777778
2192,tallahassee regional,30.396666666666665,-84.35027777777778
2193,tallman,44.5683333,-122.9713889
2194,tampa executive,28.01388888888889,-82.34527777777777
2195,tanacross,63.37444444444444,-143.33555555555557
2196,tanner hiller,42.35638888888889,-72.13008333333333
2197,taos regional,36.45805555555556,-105.6725
2198,tappahannock essex county,37.85972,-76.89417
2199,tappahannock municipal,37.925,-76.87167
2200,tau,-14.229166666666666,-169.51111111111112
2201,taunton municipal king field,41.87417,-71.01639
2202,taylor municipal,30.57278,-97.44333
2203,taylors flight park,38.980583333333335,-76.92230555555555
2204,ted stevens anchorage international,61.174166666666665,-149.9983333333333
2205,teller,65.24028,-166.33944
2206,telluride regional,37.95388888888889,-107.90861111111111
2207,temple,36.02056,-114.335
2208,temple bar,36.02056,-114.335
2209,terre haute international hulman field,39.45138888888889,-87.30749999999999
2210,teterboro,40.85,-74.06083333333333
2211,tew mac,42.592222222222226,-71.20444444444445
2212,texarkana regional webb field,33.453611111111115,-93.99111111111111
2213,texas gulf coast regional,29.10861,-95.46222
2214,the cedars airfield,43.13972,-89.3375
2215,the eastern iowa,41.88907777777778,-91.70033055555555
2216,the florida keys marathon,24.72611,-81.05139
2217,the o'neill municipal john l baker field,42.46944,-98.68722
2218,the pines,41.411944444444444,-120.685
2219,theodore francis green state,41.723888888888894,-71.42833333333334
2220,thief river falls regional,48.065555555555555,-96.185
2221,thomas county,33.675555555555555,-117.86833333333333
2222,thomasville regional,30.901666666666664,-83.88111111111111
2223,thompson robbins,34.57638888888889,-90.67583333333334
2224,three forks,45.878055555555555,-111.56944444444444
2225,ticonderoga municipal,43.87638888888889,-73.41305555555556
2226,tipton,39.08528,-76.75944
2227,titusville,41.60888888888889,-79.74138888888889
2228,toccoa rg letourneau field,34.59278,-83.29639
2229,tocumen international,9.071388888888889,-79.38361111111112
2230,togiak,59.05361,-160.39694
2231,tok,63.30333,-143.00111
2232,tok junction,63.32944444444445,-142.9536111111111
2233,toksook bay,60.54139,-165.08722
2234,tokyo international,35.55333333333333,139.78111111111113
2235,toledo  executive,41.56472,-83.48222
2236,toledo express,41.58680555555556,-83.80783333333333
2237,toledo suburban,41.73583,-83.65583
2238,tomahawk regional,45.46944444444445,-89.80499999999999
2239,tonopah,38.06028,-117.08667
2240,toronto international,43.67666666666666,-79.63055555555555
2241,torrington municipal,42.06444444444444,-104.15277777777779
2242,tower municipal,47.81833,-92.29167
2243,tradewind,35.17,-101.82583
2244,transylvania county,35.27028,-82.64417
2245,tri cities regional tn va,36.47527777777778,-82.4075
2246,tri county regional,43.21194444444445,-90.17972222222222
2247,tri l acres airpark,34.629444444444445,-118.08444444444444
2248,tri state j. ferguson field,38.36694444444444,-82.5586111111111
2249,tri state steuben county,41.63972222222222,-85.08361111111111
2250,triangle,33.44833333333333,-88.59138888888889
2251,triangle north executive,36.02333,-78.33028
2252,trinity center,40.983333333333334,-122.69416666666667
2253,triple tree,38.37583333333333,-81.59305555555555
2254,troy,48.48028,-115.90361
2255,troy airpark,40.04111,-76.20139
2256,troy municipal,31.86056,-86.01222
2257,truth or consequences municipal,33.23694444444445,-107.27166666666666
2258,tucson international,32.11611111111111,-110.94111111111111
2259,tucson municipal,32.16638888888889,-110.88305555555554
2260,tucumcari municipal,35.18277777777777,-103.60305555555556
2261,tulsa international,36.19833333333333,-95.88805555555557
2262,tulsa municipal,36.19833333333333,-95.88805555555557
2263,tuluksak,61.09694,-160.96944
2264,tuntutuliak,60.33528,-162.66694
2265,tupelo regional,34.268055555555556,-88.77
2266,turner,48.85027777777778,-108.4025
2267,turner field,27.975555555555555,-82.53333333333333
2268,turners falls municipal,42.59166666666667,-72.52305555555556
2269,tuscaloosa regional,33.22056,-87.61139
2270,tuscola,39.780833333333334,-88.30611111111111
2271,tuscola area,43.45861111111111,-83.44527777777778
2272,tuscon international,32.11611111111111,-110.94111111111111
2273,tweed new haven,41.263888888888886,-72.88666666666667
2274,twenty nine pal municipal,60.29361111111111,5.218055555555556
2275,twentynine palm municipal,33.82972222222222,-116.50666666666666
2276,twentynine palms,34.13167,-115.94583
2277,twin cities,44.88194444444444,-93.22166666666666
2278,twin county,45.126666666666665,-87.63833333333334
2279,twin hills,59.07444,-160.275
2280,twitchell,44.18894444444444,-70.23286111111112
2281,tyler county,32.35388888888889,-95.40277777777779
2282,tyler pounds regional,32.35388888888889,-95.40277777777779
2283,uk hospital,55.86415,-4.43212
2284,ukiah municipal,39.12583333333333,-123.20083333333334
2285,ukian municipal,39.12583333333333,-123.20083333333334
2286,umiat,69.3711111111111,-152.135
2287,unalakleet,63.88833,-160.79889
2288,unalaska,53.89888888888889,-166.545
2289,university,38.53139,-121.78639
2290,university airpark,43.56361111111111,-80.19583333333334
2291,university of illinois willard,40.03916666666667,-88.27805555555555
2292,university of nm hospital,55.95,-3.3725
2293,university of oklahoma westheimer,35.245555555555555,-97.47222222222223
2294,university oxford,34.38444444444444,-89.53666666666666
2295,university park,40.84917,-77.84861
2296,university park municipal,33.8720139,-117.9797833
2297,valdez pioneer field,61.13389,-146.24833
2298,valdosta regional,30.78139,-83.27611
2299,valle,35.6495193,-112.1419097
2300,valley,45.39666666666667,-63.21555555555556
2301,valley city municipal,35.151111111111106,-118.01666666666667
2302,valley international,26.22722222222222,-97.655
2303,van nuys,34.209722222222226,-118.49
2304,van nuys international,34.209722222222226,-118.49
2305,van nuys municipal,34.209722222222226,-118.49
