airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
SUA,Witham Field,2008,07,1,0
SUA,Witham Field,2018,08,1,0
SUA,Witham Field Airport,2011,01,1,0
SUA,Witham Field Airport,2011,05,1,0
SUA,Witham Field Airport,2014,03,1,0
SUE,DOOR COUNTY CHERRYLAND,2007,05,1,0
SUE,Door County Cherryland Airport,2013,06,1,0
SULS,Cpt Corbeta CA Curbelo Intl,2015,03,1,0
SUN,FRIEDMAN MEMORIAL,1982,03,1,0
SUN,FRIEDMAN MEMORIAL,1983,01,1,0
SUN,FRIEDMAN MEMORIAL,1984,03,1,0
SUN,FRIEDMAN MEMORIAL,1985,03,1,0
SUN,FRIEDMAN MEMORIAL,1987,07,1,0
SUN,FRIEDMAN MEMORIAL,1988,08,1,0
SUN,FRIEDMAN MEMORIAL,1993,03,1,0
SUN,FRIEDMAN MEMORIAL,1994,08,1,0
SUN,FRIEDMAN MEMORIAL,1997,03,1,0
SUN,FRIEDMAN MEMORIAL,1998,01,1,0
SUN,FRIEDMAN MEMORIAL,1998,03,1,0
SUN,FRIEDMAN MEMORIAL,1998,06,1,0
SUN,FRIEDMAN MEMORIAL,1998,07,1,0
SUN,FRIEDMAN MEMORIAL,1999,03,1,0
SUN,FRIEDMAN MEMORIAL,2000,09,1,0
SUN,FRIEDMAN MEMORIAL,2003,03,1,0
SUN,FRIEDMAN MEMORIAL,2006,07,1,0
SUN,FRIEDMAN MEMORIAL,2016,08,1,0
SUN,FRIEDMAN MEMORIAL,2017,07,1,0
SUN,FRIEDMAN MEMORIAL,2018,10,1,0
SUN,FRIEDMAN MEMORIAL AIRPORT,1993,08,1,0
SUN,Friedman Memorial,2002,03,1,0
SUN,Friedman Memorial,2004,12,1,0
SUN,Friedman Memorial,2006,07,1,0
SUN,Friedman Memorial,2011,08,1,0
SUN,Friedman Memorial Airport,2003,12,1,0
SUN,Friedman Memorial Airport,2005,06,1,0
SUN,Friedman Memorial Airport,2008,07,1,0
SUN,Friedman Memorial Airport,2009,09,1,0
SUN,HAILEY FRIEDMON MEMORIAL,2000,07,1,0
SUS,SPIIRIT OF ST LOUIS,1998,07,1,0
SUS,SPIRIT OF SAINT LOUIS,1999,08,1,0
SUS,SPIRIT OF ST LOUIS,1983,08,1,0
SUS,SPIRIT OF ST LOUIS,1984,01,1,0
SUS,SPIRIT OF ST LOUIS,1984,08,1,0
SUS,SPIRIT OF ST LOUIS,1989,10,1,0
SUS,SPIRIT OF ST LOUIS,1989,11,1,0
SUS,SPIRIT OF ST LOUIS,1991,01,1,0
SUS,SPIRIT OF ST LOUIS,1993,04,1,0
SUS,SPIRIT OF ST LOUIS,1994,02,1,0
SUS,SPIRIT OF ST LOUIS,1994,04,1,0
SUS,SPIRIT OF ST LOUIS,1996,09,1,0
SUS,SPIRIT OF ST LOUIS,1997,08,1,0
SUS,SPIRIT OF ST LOUIS,1999,07,1,0
SUS,SPIRIT OF ST LOUIS,2004,09,1,0
SUS,SPIRIT OF ST LOUIS,2007,05,1,0
SUS,SPIRIT OF ST LOUIS,2016,04,1,0
SUS,SPIRIT OF ST LOUIS,2016,07,1,0
SUS,SPIRIT OF ST LOUIS,2017,04,1,0
SUS,SPIRIT OF ST LOUIS,2017,05,1,0
SUS,SPIRIT OF ST. LOUIS,1982,05,0,1
SUS,SPIRIT OF ST. LOUIS,1982,07,1,0
SUS,SPIRIT OF ST. LOUIS,1982,12,0,1
SUS,SPIRIT OF ST. LOUIS,1983,06,1,0
SUS,SPIRIT OF ST. LOUIS,1984,08,1,0
SUS,SPIRIT OF ST. LOUIS,1984,09,1,0
SUS,SPIRIT OF ST. LOUIS,1985,10,1,0
SUS,SPIRIT OF ST. LOUIS,1987,12,1,0
SUS,SPIRIT OF ST. LOUIS,1988,11,1,0
SUS,SPIRIT OF ST. LOUIS,1990,05,1,0
SUS,SPIRIT OF ST. LOUIS,1991,01,1,0
SUS,SPIRIT OF ST. LOUIS,1992,07,1,0
SUS,SPIRIT OF ST. LOUIS,1993,03,1,0
SUS,SPIRIT OF ST. LOUIS,1993,07,1,0
SUS,SPIRIT OF ST. LOUIS,1993,12,1,0
SUS,SPIRIT OF ST. LOUIS,1994,01,1,0
SUS,SPIRIT OF ST. LOUIS,1994,03,1,0
SUS,SPIRIT OF ST. LOUIS,1994,08,1,0
SUS,SPIRIT OF ST. LOUIS,1994,10,0,1
SUS,SPIRIT OF ST. LOUIS,1994,12,1,0
SUS,SPIRIT OF ST. LOUIS,1995,07,1,0
SUS,SPIRIT OF ST. LOUIS,1995,09,1,0
SUS,SPIRIT OF ST. LOUIS,1996,01,1,0
SUS,SPIRIT OF ST. LOUIS,1997,05,1,0
SUS,SPIRIT OF ST. LOUIS,1997,12,1,0
SUS,SPIRIT OF ST. LOUIS,1999,01,1,0
SUS,SPIRIT OF ST. LOUIS,1999,05,1,0
SUS,SPIRIT OF ST. LOUIS,2000,02,1,0
SUS,SPIRIT OF ST. LOUIS,2000,04,1,0
SUS,Spirit of St Louis,2012,05,1,0
SUS,Spirit of St Louis,2015,05,1,0
SUS,Spirit of St Louis Airport,2007,08,1,0
SUS,Spirit of St Louis Airport,2008,08,1,0
SUS,Spirit of St Louis Airport,2016,09,1,0
SUS,Spirit of St. Louis,2003,08,0,1
SUS,Spirit of St. Louis,2004,08,1,0
SUS,Spirit of St. Louis,2004,11,1,0
SUS,Spirit of St. Louis,2007,02,1,0
SUS,Spirit of St. Louis,2007,05,1,0
SUS,Spirit of St. Louis,2009,07,1,0
SUS,Spirit of St. Louis,2013,05,1,0
SUS,Spirit of St. Louis Airport,2008,09,1,0
SUS,Spirit of St. Louis Airport,2008,10,1,0
SUS,Spirit of St. Louis Airport,2013,08,1,0
SUS,Spirit of St. Louis Airport,2017,12,1,0
SUT,BRUNSWICK COUNTY,1987,11,1,0
SUT,BRUNSWICK COUNTY,1990,08,1,0
SUT,BRUNSWICK COUNTY,1992,07,1,0
SUT,BRUNSWICK COUNTY AIRPORT,1998,03,1,0
SUT,Brunswick County Airport,2008,11,1,0
SUT,CAPE FEAR RGNL JETPORT/HOWIE F,2015,07,1,0
SUT,CAPE FEAR RGNL JETPORT/HOWIE F,2016,03,1,0
SUT,CAPE FEAR RGNL JETPORT/HOWIE F,2016,08,1,0
SUT,CAPE FEAR RGNL JETPORT/HOWIE F,2017,11,1,0
SUU,TRAVIS AFB,1983,01,1,0
SUU,TRAVIS AFB,1987,04,1,0
SUU,TRAVIS AFB,1996,01,1,0
SUU,Travis AFB,2008,05,1,0
SUU,Travis AFB,2014,05,1,0
SUW,BONG,1999,07,1,0
SUW,Bong Airport,2003,11,1,0
SUW,RICHARD I BONG,1989,03,1,0
SUW,RICHARD I BONG,1992,03,1,0
SUW,RICHARD I BONG,2015,05,1,0
SUW,RICHARD I BONG,2019,03,1,0
SUW,RICHARD I. BONG,1987,04,1,0
SUW,RICHARD I. BONG,1989,08,1,0
SUW,Richard I Bong Airport,2013,11,2,0
SUW,SUPERIOR,1991,04,1,0
SUX,SIOUX CITY MUNICIPAL,1983,08,1,0
SUX,SIOUX GATEWAY,1989,07,1,0
SUX,Sioux Gateway Airport/Col. Bud,2010,01,1,0
SUX,Sioux Gateway Airport/Col. Bud,2011,05,1,0
SVA,SAVOONGA,1985,01,1,0
SVA,SONOMA VALLEY,1982,02,1,0
SVA,Savoonga Airport,2009,09,1,0
SVA,WITHAM FIELD,1989,03,1,0
SVC,GRANT COUNTY,1995,07,1,0
SVC,GRANT COUNTY,1997,10,1,0
SVC,GRANT COUNTY,2018,08,1,0
SVC,Grant County,2010,08,1,0
SVC,Grant County,2014,01,1,0
SVCN,Aerodromo De Canaima,2009,04,1,0
SVCS,Oscar Machado Zuloaga,2013,11,1,0
SVCS,Oscar Machado Zuloaga,2016,05,1,0
SVCS,Oscar Machado Zuloaga Internat,2016,08,1,0
SVE,SUSANVILLE,1983,06,1,0
SVE,SUSANVILLE,1993,02,1,0
SVE,SUSANVILLE MUNI,2015,08,1,0
SVE,SUSANVILLE MUNICIPAL,1998,08,1,0
SVE,SUSANVILLE MUNICIPAL APRT,1995,06,1,0
SVH,STATESVILLE MUNI,1992,03,1,0
SVH,STATESVILLE MUNICIPAL,1988,03,1,0
SVH,STATESVILLE MUNICIPAL,1994,05,1,0
SVH,STATESVILLE MUNICIPAL,1995,07,1,0
SVH,STATESVILLE MUNICIPAL,1998,06,1,0
SVH,STATESVILLE RGNL,2017,02,1,0
SVH,STATESVILLE RGNL,2017,09,1,0
SVH,STATESVILLE RGNL,2017,11,1,0
SVH,STATESVILLE RGNL,2018,02,1,0
SVH,STATEVILLE,1986,05,1,0
SVH,Statesville Regional,2004,11,1,0
SVH,Statesville Regional,2007,12,1,0
SVH,Statesville Regional,2014,08,1,0
SVH,Statesville Regional Airport,2006,10,1,0
SVMI,"Maiquetia, Simon Bolivar",2008,10,1,0
SVN,HUNTER ARMY AIR FIELD,1995,10,1,0
SVN,STATESVILLE,1999,03,1,0
SVO,Moscow Sheremetyevo Intern,2013,07,0,1
SVPR,General Manuel Carlos Piar Int,2010,05,1,0
SVS,STEVENS VILLAGE,1995,12,1,0
SVSC,,2019,03,1,0
SVVA,Arturo Michelena,2011,09,1,0
SVVA,Arturo Michelena Airport,2013,05,1,0
SVW,SPARREVOHN LRRS,1993,07,1,0
SVW,SPARREVOHN LRRS,1997,01,1,0
SWD,SEWARD,1983,07,1,0
SWD,SEWARD,1987,08,1,0
SWD,SEWARD,1990,06,1,0
SWD,SEWARD,1990,08,1,0
SWD,SEWARD,1992,10,1,0
SWD,SEWARD,2015,05,1,0
SWD,SEWARD,2016,05,1,0
SWD,SEWARD,2017,05,1,0
SWD,STILLWATER MUNICIPAL,1984,05,1,0
SWD,Seward,2004,08,1,0
SWEF,Fazenda Europa,2014,06,1,0
SWF,NEWBURGH/STEWART INTL,1996,09,1,0
SWF,STEWART,1982,02,1,0
SWF,STEWART,1982,12,1,0
SWF,STEWART,1983,12,1,0
SWF,STEWART INT.,1989,08,1,0
SWF,STEWART INTL,1987,08,2,0
SWF,STEWART INTL,2015,08,1,0
SWF,Stewart International,2007,11,1,0
SWF,Stewart International Airport,2009,11,1,0
SWF,Stewart International Airport,2011,05,0,1
SWF,Stewart International Airport,2013,04,1,0
SWFN,,2018,02,1,0
SWFN,Aeroporto Flores,2012,02,1,0
SWFN,Manaus/Flores Airport,2016,12,1,0
SWGN,Araguaina,2014,02,1,0
SWI,SHERMAN MUNICIPAL,2000,07,1,0
SWI,SHERMAN MUNICIPAL AIRPORT,1997,07,1,0
SWI,Sherman Municipal,2002,04,1,0
SWI,Sherman Municipal,2002,06,1,0
SWI,Sherman Municipal,2002,07,1,0
SWKO,"Coari, Amazonas",2009,02,1,0
SWLC,General Leite De Castro,2015,07,1,0
SWNS,"Anapolis, Brazil",2008,11,1,0
SWNV,Aerodromo Nacional de Aviacao,2015,12,1,0
SWO,SEARCH FLD,1984,10,1,0
SWO,STILLWATER,1984,02,2,0
SWO,STILLWATER,1996,07,2,0
SWO,STILLWATER MUNI,1983,07,1,0
SWO,STILLWATER MUNI,2007,10,1,0
SWO,STILLWATER MUNICIPAL,1982,01,1,0
SWO,STILLWATER MUNICIPAL,1991,09,1,0
SWO,STILLWATER MUNICIPAL,1997,03,1,0
SWO,STILLWATER MUNICIPAL,1998,05,1,0
SWO,STILLWATER MUNICIPAL,2000,11,1,0
SWO,STILLWATER RGNL,2016,04,1,0
SWO,Stillwater Regional Airport,2005,04,1,0
SWPD,Pouso Da Aguilia Airport,2012,09,1,0
SWPK,Pocone/Cuiaba Aerodrome,2011,11,1,0
SWSI,Sinop Airport,2014,05,1,0
SWT,Seward Municipal,2011,09,1,0
SWUZ,Luzuania,2015,01,1,0
SWVL,Fazenda Vertente,2009,02,1,0
SWW,AVENGER FIELD,2003,11,1,0
SWW,AVENGER FIELD,2007,03,1,0
SWW,Avenger Field Airport,2004,04,1,0
SWW,Avenger Field Airport,2006,01,1,0
SWW,Avenger Field Airport,2017,08,1,0
SWW,Avenger Field Airport,2017,10,1,0
SWW,SWEETWATER,1982,10,1,0
SWW,SWEETWATER,1985,05,1,0
SWW,SWEETWATER,1986,09,1,0
SXL,Summersville Airport,2013,04,1,0
SXP,SHELDON POINT,1994,06,1,0
SXP,SHELDON POINT,1999,07,1,0
SXP,SHELDONS POINT,1992,08,0,1
SXQ,SOLDOTNA,1983,04,1,0
SXQ,SOLDOTNA,1985,02,2,0
SXQ,SOLDOTNA,1985,06,1,0
SXQ,SOLDOTNA,1987,03,1,0
SXQ,SOLDOTNA,1988,10,2,0
SXQ,SOLDOTNA,1993,08,1,0
SXQ,SOLDOTNA,1995,04,1,0
SXQ,SOLDOTNA,1996,03,1,0
SXQ,SOLDOTNA,1997,03,1,0
SXQ,SOLDOTNA,1997,04,1,0
SXQ,SOLDOTNA,1998,03,1,0
SXQ,SOLDOTNA,1998,06,1,0
SXQ,SOLDOTNA,2007,04,1,0
SXQ,SOLDOTNA,2014,05,1,0
SXQ,SOLDOTNA,2015,06,1,0
SXQ,SOLDOTNA AIRPORT,1982,08,1,0
SXQ,Soldotna,2002,12,2,0
SXQ,Soldotna,2008,06,1,0
SXU,SANTA ROSA ROUTE 66,2014,02,1,0
SXU,SANTA ROSA ROUTE 66,2015,09,1,0
SXU,SANTA ROSA ROUTE 66,2019,05,1,0
SYCJ,Cheddi Jagan International,2008,11,1,0
SYCJ,Georgetown,2011,07,1,0
SYF,CHEYENNE COUNTY MUNI,2013,06,1,0
SYF,Cheyenne County,2005,06,1,0
SYF,Cheyenne County Municipal,2006,06,1,0
SYI,BOMAR FIELD,1983,03,1,0
SYI,BOMAR FIELD,1992,02,1,0
SYI,BOMAR FIELD-SHELBYVILLE,1999,10,1,0
SYI,Bomar Field-Shelbyville Muni,2009,04,1,0
SYMR,Matthew's Ridge,2013,07,1,0
SYN,CARLETON,1984,06,2,0
SYN,CARLTON,1983,05,1,0
SYN,CARLTON,1987,12,1,0
SYN,STANTON,1989,06,1,0
SYR,HANCOCK,1983,10,1,0
SYR,HANCOCK INTERNATIONAL,1982,06,1,0
SYR,SYRACUSE,1982,03,1,0
SYR,SYRACUSE,1991,11,1,0
SYR,SYRACUSE HANCOCK INT'L,1997,11,1,0
SYR,SYRACUSE HANCOCK INT'L,1998,05,0,1
SYR,SYRACUSE HANCOCK INTL,1994,10,2,0
SYR,SYRACUSE-HANCOCK,1989,03,2,0
SYR,SYRACUSE/HANCOCK,1983,03,1,0
SYR,Syracuse Hancock International,2007,05,1,0
SYR,Syracuse Hancock International,2010,12,1,0
SYR,Syracuse International Airport,2008,01,1,0
SYV,SYLVESTER,1983,07,1,0
SYV,SYLVESTER,2004,10,1,0
SZL,WHITEMAN AFB,2001,07,0,1
SZP,SANTA PAUL,1989,08,1,0
SZP,SANTA PAULA,1982,11,1,0
SZP,SANTA PAULA,1983,09,1,0
SZP,SANTA PAULA,1984,09,1,0
SZP,SANTA PAULA,1985,08,1,0
SZP,SANTA PAULA,1985,12,1,0
SZP,SANTA PAULA,1986,06,1,0
SZP,SANTA PAULA,1986,07,1,0
SZP,SANTA PAULA,1986,08,1,0
SZP,SANTA PAULA,1986,11,2,0
SZP,SANTA PAULA,1987,03,1,0
SZP,SANTA PAULA,1988,08,1,0
SZP,SANTA PAULA,1989,04,1,0
SZP,SANTA PAULA,1989,10,1,0
SZP,SANTA PAULA,1991,02,3,0
SZP,SANTA PAULA,1991,04,1,0
SZP,SANTA PAULA,1992,04,1,0
SZP,SANTA PAULA,1992,08,2,0
SZP,SANTA PAULA,1993,11,1,0
SZP,SANTA PAULA,1993,12,2,0
SZP,SANTA PAULA,1994,02,1,0
SZP,SANTA PAULA,1994,12,2,0
SZP,SANTA PAULA,1995,08,1,0
SZP,SANTA PAULA,1996,03,1,0
SZP,SANTA PAULA,1996,04,1,0
SZP,SANTA PAULA,1996,06,1,0
SZP,SANTA PAULA,1996,07,1,0
SZP,SANTA PAULA,1997,07,1,0
SZP,SANTA PAULA,1999,01,1,0
SZP,SANTA PAULA,2000,10,1,0
SZP,SANTA PAULA,2002,02,1,0
SZP,SANTA PAULA,2014,05,1,0
SZP,SANTA PAULA,2016,02,2,0
SZP,SANTA PAULA,2016,05,1,0
SZP,SANTA PAULA,2017,09,1,0
SZP,SANTA PAULA,2018,02,1,0
SZP,SANTA PAULA,2018,03,1,0
SZP,Santa Paula,2002,11,1,0
SZP,Santa Paula,2009,09,1,0
SZP,Santa Paula,2011,07,1,0
SZP,Santa Paula,2018,10,1,0
SZP,Santa Paula Airport,2007,09,2,0
SZP,Santa Paula Airport,2013,02,1,0
SZT,DAVE WALL FIELD,1998,05,1,0
SZT,SANDPOINT,2014,07,1,0
SZT,Sandpoint,2012,08,1,0
SZT,Sandpoint Airport,2005,10,1,0
SZT,Sandpoint Airport,2006,03,1,0
SZT,Sandpoint Airport,2008,06,1,0
SZT,Sandpoint Airport,2013,09,1,0
SZY,ROBERT SIBLEY AIRPORT,1998,01,1,0
SZY,SELMER,2000,10,1,0
SZY,SIBLEY,1989,12,1,0
T00,CHAMBERS COUNTY,2015,10,1,0
T00,CHAMBERS COUNTY,2018,12,1,0
T00,Chambers County,2013,11,1,0
T00,Chambers County Airport,2005,11,1,0
T00,Chambers County Airport,2012,03,1,0
T03,GENOA,1987,07,1,0
T03,TUBA CITY AIRPORT,2000,09,1,0
T05,CHARLES R. JOHNSON,1996,01,1,0
T05,Charles Johnson Airport,2010,10,1,0
T05,Charles R Johnson Airport,2017,10,1,0
T05,PORT MANSFIELD,1982,01,1,0
T05,Port Mansfield,2009,12,1,0
T12,KIRBYVILLE,1982,04,1,0
T12,Kirbyville Airport,2002,06,1,0
T12,Kirbyville Airport,2005,11,1,0
T14,ROCKIN M,2015,07,1,0
T14,Rockin M,2019,06,1,0
T16,RESERVE,2016,09,1,0
T16,Reserve,2008,04,1,0
T16,Reserve Airport,2010,02,1,0
T17,WEISER,1982,01,1,0
T17,WEISER,1982,12,1,0
T17,WEISER,1986,03,1,0
T17,WEISER,1987,08,1,0
T17,WEISER,1990,07,1,0
T17,WEISER AIR PARK,1986,03,1,0
T17,WEISER AIR PARK,1987,07,1,0
T17,WEISER AIR PARK,1988,11,1,0
T17,WEISER AIRPARK,1982,03,1,0
T19,DUVAL-FREER,1983,09,1,0
T23,ALBANY MUNI.,1990,04,1,0
T23,ALBANY MUNICIPAL,1997,08,1,0
T24,PINELAND MUNI,1997,08,1,0
T25,AERO ESTATES,2017,05,1,0
T25,Aero Estates,2018,10,1,0
T25,O'BRIEN AIRPARK,1989,09,1,0
T27,BURNET MUNICIPAL,1987,11,1,0
T27,BURNET MUNICIPAL,1993,07,1,0
T27,Horizon Airport,2012,09,1,0
T27,Horizon Airport,2013,10,1,0
T27,KATE CRADDOCK FLD.,1987,07,1,0
T27,West Texas,2002,07,1,0
T27,West Texas Airport,2001,12,1,0
T27,West Texas Airport,2002,08,1,0
T29,PEARLAND,1984,03,1,0
T29,PEARLAND,1985,02,1,0
T29,PERALAND,1986,05,1,0
T30,Mc Kinley Field,2010,05,1,0
T30,Mc Kinley Field Airport,2013,09,1,0
T31,Aero Country,2001,01,1,0
T31,Aero Country,2003,08,1,0
T31,Aero Country,2011,01,1,0
T31,Aero Country Airport,2004,09,1,0
T31,Aero Country Airport,2011,12,1,0
T31,Aero Country Airport,2016,05,1,0
T31,Aero Country Airport,2016,12,2,0
T31,Aero Country Airport,2019,05,1,0
T31,CAMERON COUNTY,1985,08,1,0
T31,PORT ISABEL-CAMERON CTY,1992,07,1,0
T33,FLYING L. RANCH,1983,01,1,0
T35,BREAKAWAY,1987,06,1,0
T35,CAMERON MUNI AIRPARK,2006,12,1,0
T35,Cameron Municipal Airpark,2010,03,1,0
T36,Paul Pittman Memorial Airport,2013,10,1,0
T36,TYLERTOWN AIRPORT,2000,06,1,0
T39,HUNTSVILLE,1991,04,1,0
T39,HUNTSVILLE MUNI,1982,07,1,0
T39,HUNTSVILLE MUNI,1984,01,1,0
T40,MC GEHEE,1991,07,1,0
T40,MCGEEHE CATFISH,1987,05,1,0
T40,MCGEHEE,1989,11,1,0
T40,MCGEHEE CATFISH,1989,08,1,0
T40,MCGEHEE CATFISH,1990,08,1,0
T40,MCGEHEE CATFISH,1992,07,1,0
T40,MCGEHEE CATFISH REST.,1988,09,1,0
T40,MCGEHEE CATFISH REST.,1998,03,1,0
T40,MCGEHEE CATFISH RESTAURAN,1995,11,1,0
T40,MCGEHEE CATFISH RESTAURAN,1998,12,1,0
T40,MCGEHEE CATFISH RESTAURANT,2006,05,1,0
T40,MCGEHEE CATFISH RESTAURANT,2007,03,1,0
T40,MCGEHEE RESTAURANT,1997,04,1,0
T40,MCGEHEE RESTAURANT,1998,04,1,0
T40,MCGEHEE'S,1993,05,1,0
T40,MCGHEE CATFISH FARM ARPT,1986,03,1,0
T40,McGehee Catfish Rest Airport,2006,06,1,0
T40,McGehee Catfish Restaurant  OK,2007,04,1,0
T40,McGehee Catfish Restaurant Apt,2002,08,1,0
T40,McGhee Catfish Restaurant,2005,06,1,0
T41,LA PORTE,1983,02,1,0
T41,LA PORTE,1983,08,1,0
T41,LA PORTE ARPT.,1986,11,1,0
T41,LA PORTE MUNI,1983,10,2,0
T41,LA PORTE MUNI,1988,03,2,0
T41,LA PORTE MUNI,1992,08,1,0
T41,LA PORTE MUNI,2008,04,1,0
T41,LA PORTE MUNICIPAL,1999,09,1,0
T41,LAPORTE,1984,09,1,0
T41,LAPORTE MUNI.,1986,09,1,0
T41,LAPORTE MUNIC.,1987,07,1,0
T41,LAPORTE MUNICIPAL,1985,04,1,0
T41,LAPORTE MUNICIPAL,1997,01,1,0
T41,LAPORTE MUNICIPAL,1998,04,1,0
T41,LAPORTE MUNICIPAL,2000,11,1,0
T41,La Porte Municipal,2002,05,1,0
T41,La Porte Municipal,2008,04,1,0
T41,La Porte Municipal,2010,02,1,0
T41,La Porte Municipal,2018,08,1,0
T41,La Porte Municipal Airport,2005,10,1,0
T41,La Porte Municipal Airport,2006,05,1,0
T41,La Porte Municipal Airport,2008,06,1,0
T41,La Porte Municipal Airport,2009,07,1,0
T41,La Porte Municipal Airport,2013,03,1,0
T41,La Porte Municipal Airport,2017,04,1,0
T41,La Porte Municipal Airport,2018,07,1,0
T41,Laporte Minucipal,2001,04,1,0
T41,WOLFE,1983,07,1,0
T42,BALL,1983,03,1,0
T42,BALL,1984,05,1,0
T42,BALL,1996,08,1,0
T44,TRIDENT BASIN,2017,09,1,0
T45,PANHANDLE-CARSON COUNTY,2005,04,1,0
T51,DAN JONES INTL,2013,11,1,0
T51,MAY,1999,11,1,0
T54,LANE AIRPARK,2002,08,1,0
T56,MID VALLEY,1983,10,1,0
T57,GARLAND/DFW HELIPLEX,1996,02,1,0
T66,,1988,10,1,0
T66,SAN BENITO EXEC,1988,02,1,0
T66,SAN BENITO MUNI,1987,07,1,0
T66,SAN BENITO MUNICIPAL,1994,01,1,0
T67,HICKS AIRFIELD,1993,12,1,0
T67,HICKS AIRFIELD,1996,12,1,0
T67,HICKS AIRFIELD,1999,02,1,0
T67,HICKS AIRFIELD,1999,12,1,0
T67,HICKS AIRFIELD,2000,02,1,0
T67,HICKS AIRFIELD,2005,07,1,0
T67,HICKS AIRFIELD,2005,12,1,0
T67,HICKS AIRFIELD,2006,04,1,0
T67,HICKS AIRFIELD,2007,12,1,0
T67,HICKS AIRFIELD,2019,04,1,0
T67,HICKS ARIPORT,1993,03,1,0
T67,HICKS FLD,1990,09,1,0
T67,Hicks Airfield,2001,08,1,0
T67,Hicks Airfield,2010,09,1,0
T67,Hicks Airfield,2011,10,1,0
T67,Hicks Airfield,2012,03,1,0
T67,Hicks Airfield,2012,09,1,0
T67,Hicks Field,2005,11,1,0
T67,Hicks Field,2009,11,1,0
T67,Hicks Field Airport,2004,01,1,0
T69,SAN PATRICIO COUNTY,1999,12,1,0
T69,SAN PATRICIO COUNTY,2007,04,1,0
T69,San Patricio County Airport,2005,08,1,0
T69,Sinton/San Patricio County,2002,01,1,0
T71,CUERO,1983,04,1,0
T73,KIRK,1998,09,1,0
T74,TAYLOR MUNCIPAL AIRPORT,2000,05,1,0
T74,TAYLOR MUNI,2007,09,1,0
T74,TAYLOR MUNI,2008,04,1,0
T74,TAYLOR MUNI,2008,06,1,0
T74,TAYLOR MUNICIPAL,1982,02,1,0
T74,TAYLOR MUNICIPAL,1999,05,1,0
T74,Taylor Municipal,2016,10,1,0
T74,Taylor Municipal Airport,2005,08,1,0
T76,Rhome Meadows,2018,08,1,0
T78,LIBERTY MUNI,1985,04,1,0
T82,GILLESPIE COUNTY,1995,11,1,0
T82,GILLESPIE COUNTY,1996,03,1,0
T82,Gillespie County,2006,10,1,0
T82,Gillespie County,2010,10,1,0
T82,Gillespie County Airport,2005,04,1,0
T82,Gillespie County Airport,2005,12,1,0
T82,Gillespie County Airport,2009,06,1,0
T82,Gillespie County Airport,2010,01,1,0
T82,Gillespie County Airport,2011,11,1,0
T82,Gillespie County Airport,2014,02,1,0
T82,Gillespie County Airport,2014,08,1,0
T82,Gillespie County Airport,2015,06,1,0
T82,Gillespie County Airport,2019,01,1,0
T82,Gillespie County Municipal,2013,05,1,0
T82,Gillespie County airport,2006,04,1,0
T85,YOAKUM MUNICIPAL,1998,07,1,0
T85,Yoakum Municipal Airport,2005,12,1,0
T88,Colorado City Airport,2007,08,0,1
T89,CASTROVILLE MUNI,2008,05,1,0
T89,CASTROVILLE MUNICIPAL,1985,04,1,0
T89,Castroville Municipal Airport,2007,05,1,0
T89,Castroville Municipal Airport,2007,10,1,0
T90,Chambers County-Winnie Stowell,2013,04,1,0
T90,Chambers County-Winnie Stowell,2013,05,1,0
T90,GERONIMO,1984,10,1,0
T90,GUADALUPE COUNTY,1984,09,1,0
T90,Winnie Stowell,2010,11,1,0
T90,Winnie/Stowell Airport,2005,08,0,1
T91,Carter Memorial Airport,2012,08,1,0
T91,The Carter Memorial Airport,2018,05,1,0
T92,MASON COUNTY,2007,08,1,0
T92,Mason County Airport,2009,02,1,0
T94,TWIN OAKS,1984,09,1,0
T94,TWIN OAKS,1990,07,1,0
T94,TWIN-OAKS,2018,04,1,0
T94,Twin Oaks Airpark,2005,10,1,0
T94,Twin-Oaks,2002,10,1,0
T94,Twin-Oaks Airport,2012,12,1,0
TA04,COW PATCH,1984,05,1,0
TA11,TSA,2006,04,1,0
TA11,TSA GLIDERPORT,1987,02,1,0
TA11,Texas Soaring Assoc Gliderport,2008,07,1,0
TA22,FREEDOM FIELD AIRPORT,2000,04,1,0
TA25,Cook Canyon Ranch,2014,08,1,0
TA41,SUNLAND,1982,03,1,0
TA48,BIRD DOG FIELD,1996,06,1,0
TA50,Cielo Dorado Estates,2012,07,1,0
TA65,Sportsman's World Airport,2012,08,1,0
TA66,FREEDOM SPRING RANCH,1988,05,1,0
TA66,FREEDOM SPRINGS RANCH,1996,07,1,0
TA66,Freedom Springs Ranch Airport,2012,05,1,0
TA67,BIGGIN HILL,1984,04,1,0
TA67,Biggin Hill Airport,2008,02,1,0
TA75,Cotton Patch,2018,07,1,0
TAD,LAS ANIMAS COUNTY,1982,01,1,0
TAD,PERRY STOKES,2004,07,1,0
TAD,Perry Stokes,2010,06,1,0
TAD,Perry Stokes Field,2007,10,1,0
TAD,Trinidad-Stokes,2005,06,1,0
TAN,,1982,01,1,0
TAN,KING FIELD,1994,05,1,0
TAN,TAUNTON,1983,05,1,0
TAN,TAUNTON,1987,01,1,0
TAN,TAUNTON,1994,02,1,0
TAN,TAUNTON,1998,05,1,0
TAN,TAUNTON,1998,06,1,0
TAN,TAUNTON MUNI,1988,07,1,0
TAN,TAUNTON MUNI,1992,01,1,0
TAN,TAUNTON MUNI,2003,04,1,0
