airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
KW22,Upshur County Regional Airport,1985,08,1,0
KW22,Upshur County Regional Airport,1987,02,1,0
KW22,Upshur County Regional Airport,2001,10,2,0
KW22,Upshur County Regional Airport,2014,01,1,0
KW28,Sequim Valley Airport,1983,05,1,0
KW28,Sequim Valley Airport,1983,07,1,0
KW28,Sequim Valley Airport,1986,04,1,0
KW28,Sequim Valley Airport,1988,07,1,0
KW28,Sequim Valley Airport,1989,10,1,0
KW28,Sequim Valley Airport,1991,09,1,0
KW28,Sequim Valley Airport,2004,07,1,0
KW28,Sequim Valley Airport,2005,07,1,0
KW28,Sequim Valley Airport,2007,08,1,0
KW28,Sequim Valley Airport,2009,07,1,0
KW28,Sequim Valley Airport,2010,01,1,0
KW28,Sequim Valley Airport,2012,09,1,0
KW28,Sequim Valley Airport,2013,08,1,0
KW32,Washington Executive Hyde Field,1982,11,1,0
KW32,Washington Executive Hyde Field,1983,04,1,0
KW32,Washington Executive Hyde Field,1983,06,0,1
KW32,Washington Executive Hyde Field,1984,04,1,0
KW32,Washington Executive Hyde Field,1984,12,1,0
KW32,Washington Executive Hyde Field,1985,09,1,0
KW32,Washington Executive Hyde Field,1986,03,1,0
KW32,Washington Executive Hyde Field,1987,02,1,0
KW32,Washington Executive Hyde Field,1987,09,1,0
KW32,Washington Executive Hyde Field,1988,06,1,0
KW32,Washington Executive Hyde Field,1990,04,1,0
KW32,Washington Executive Hyde Field,1990,06,1,0
KW32,Washington Executive Hyde Field,1990,08,1,0
KW32,Washington Executive Hyde Field,1991,03,1,0
KW32,Washington Executive Hyde Field,1996,05,1,0
KW32,Washington Executive Hyde Field,1996,10,1,0
KW32,Washington Executive Hyde Field,1998,10,1,0
KW32,Washington Executive Hyde Field,2001,05,1,0
KW35,Potomac Airpark,1983,01,1,0
KW40,Mount Olive Municipal Airport,2014,03,1,0
KW41,Crisfield Municipal Airport,2003,06,1,0
KW41,Crisfield Municipal Airport,2010,07,1,0
KW41,Crisfield Municipal Airport,2019,06,1,0
KW45,Luray Caverns Airport,1995,08,1,0
KW45,Luray Caverns Airport,2009,08,1,0
KW45,Luray Caverns Airport,2009,11,1,0
KW63,Lake Country Regional Airport,2002,01,1,0
KW63,Lake Country Regional Airport,2016,03,1,0
KW78,William M Tuck Airport,1984,08,1,0
KW78,William M Tuck Airport,1995,08,1,0
KW78,William M Tuck Airport,2006,06,1,0
KW78,William M Tuck Airport,2017,05,1,0
KW81,Crewe Municipal Airport,2001,01,1,0
KW81,Crewe Municipal Airport,2018,09,1,0
KW90,New London Airport,1984,03,1,0
KW90,New London Airport,1985,04,1,0
KW90,New London Airport,1997,09,1,0
KW90,New London Airport,1999,06,1,0
KW90,New London Airport,2002,05,1,0
KW90,New London Airport,2018,11,1,0
KW91,Smith Mountain Lake Airport,1992,02,1,0
KW91,Smith Mountain Lake Airport,1992,04,1,0
KW91,Smith Mountain Lake Airport,1992,07,1,0
KW91,Smith Mountain Lake Airport,1993,08,1,0
KW91,Smith Mountain Lake Airport,1998,07,1,0
KW91,Smith Mountain Lake Airport,2000,05,1,0
KW91,Smith Mountain Lake Airport,2002,03,1,0
KW91,Smith Mountain Lake Airport,2002,05,1,0
KW91,Smith Mountain Lake Airport,2002,07,1,0
KW91,Smith Mountain Lake Airport,2015,09,1,0
KW91,Smith Mountain Lake Airport,2018,07,1,0
KW95,Ocracoke Island Airport,1991,05,2,0
KW95,Ocracoke Island Airport,1992,08,1,0
KW95,Ocracoke Island Airport,2000,07,1,0
KW95,Ocracoke Island Airport,2003,05,1,0
KW95,Ocracoke Island Airport,2005,08,1,0
KW95,Ocracoke Island Airport,2007,03,1,0
KW95,Ocracoke Island Airport,2011,03,1,0
KW95,Ocracoke Island Airport,2019,08,1,0
KW96,New Kent County Airport,1983,01,1,0
KW96,New Kent County Airport,1983,10,1,0
KW96,New Kent County Airport,1992,03,1,0
KW96,New Kent County Airport,1993,02,1,0
KW96,New Kent County Airport,1997,08,1,0
KW96,New Kent County Airport,2001,04,1,0
KW96,New Kent County Airport,2009,06,1,0
KW96,New Kent County Airport,2011,11,1,0
KW96,New Kent County Airport,2017,08,1,0
KW96,New Kent County Airport,2018,06,1,0
KW96,New Kent County Airport,2018,08,1,0
KW99,Grant County Airport,2002,08,1,0
KW99,Grant County Airport,2006,07,1,0
KW99,Grant County Airport,2010,09,1,0
KW99,Grant County Airport,2011,03,1,0
KW99,Grant County Airport,2018,11,1,0
KWAL,Wallops Flight Facility Airport,1998,10,1,0
KWAY,Greene County Airport,1983,04,1,0
KWAY,Greene County Airport,1988,01,1,0
KWAY,Greene County Airport,1997,08,1,0
KWAY,Greene County Airport,2000,01,1,0
KWAY,Greene County Airport,2000,03,1,0
KWAY,Greene County Airport,2001,10,1,0
KWAY,Greene County Airport,2011,03,1,0
KWAY,Greene County Airport,2012,06,1,0
KWAY,Greene County Airport,2016,07,1,0
KWAY,Greene County Airport,2018,10,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,1982,08,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,1990,03,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,1995,10,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,2000,06,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,2017,07,1,0
KWBW,Wilkes Barre Wyoming Valley Airport,2019,01,1,0
KWDG,Enid Woodring Regional Airport,1983,03,1,0
KWDG,Enid Woodring Regional Airport,1983,07,1,0
KWDG,Enid Woodring Regional Airport,1991,01,1,0
KWDG,Enid Woodring Regional Airport,2010,07,1,0
KWDR,Barrow County Airport,1987,05,1,0
KWDR,Barrow County Airport,2001,08,1,0
KWDR,Barrow County Airport,2002,09,1,0
KWDR,Barrow County Airport,2003,09,1,0
KWDR,Barrow County Airport,2004,05,1,0
KWDR,Barrow County Airport,2004,07,1,0
KWDR,Barrow County Airport,2006,08,1,0
KWDR,Barrow County Airport,2008,02,1,0
KWDR,Barrow County Airport,2008,08,1,0
KWDR,Barrow County Airport,2009,07,1,0
KWDR,Barrow County Airport,2013,01,1,0
KWDR,Barrow County Airport,2017,02,1,0
KWDR,Barrow County Airport,2017,09,1,0
KWDR,Barrow County Airport,2018,10,1,0
KWHP,Whiteman Airport,1982,06,1,0
KWHP,Whiteman Airport,1983,02,1,0
KWHP,Whiteman Airport,1983,06,1,0
KWHP,Whiteman Airport,1984,03,1,0
KWHP,Whiteman Airport,1984,07,1,0
KWHP,Whiteman Airport,1984,12,1,0
KWHP,Whiteman Airport,1985,05,1,0
KWHP,Whiteman Airport,1986,06,1,0
KWHP,Whiteman Airport,1986,10,1,0
KWHP,Whiteman Airport,1987,01,1,0
KWHP,Whiteman Airport,1987,07,1,0
KWHP,Whiteman Airport,1987,09,0,1
KWHP,Whiteman Airport,1988,02,1,0
KWHP,Whiteman Airport,1989,01,1,0
KWHP,Whiteman Airport,1989,10,1,0
KWHP,Whiteman Airport,1991,07,1,0
KWHP,Whiteman Airport,1992,01,1,0
KWHP,Whiteman Airport,1993,01,1,0
KWHP,Whiteman Airport,1993,05,1,0
KWHP,Whiteman Airport,1993,06,1,0
KWHP,Whiteman Airport,1995,07,1,0
KWHP,Whiteman Airport,1996,05,1,0
KWHP,Whiteman Airport,1996,07,1,0
KWHP,Whiteman Airport,1997,07,1,0
KWHP,Whiteman Airport,1997,08,1,0
KWHP,Whiteman Airport,1997,09,1,0
KWHP,Whiteman Airport,1997,11,1,0
KWHP,Whiteman Airport,2000,05,1,0
KWHP,Whiteman Airport,2000,07,1,0
KWHP,Whiteman Airport,2001,07,1,0
KWHP,Whiteman Airport,2002,11,2,0
KWHP,Whiteman Airport,2002,12,1,0
KWHP,Whiteman Airport,2003,10,2,0
KWHP,Whiteman Airport,2003,11,1,0
KWHP,Whiteman Airport,2004,07,1,0
KWHP,Whiteman Airport,2004,08,0,1
KWHP,Whiteman Airport,2004,10,1,0
KWHP,Whiteman Airport,2005,12,1,0
KWHP,Whiteman Airport,2006,07,1,0
KWHP,Whiteman Airport,2007,04,2,0
KWHP,Whiteman Airport,2009,04,1,0
KWHP,Whiteman Airport,2009,07,2,0
KWHP,Whiteman Airport,2009,09,1,0
KWHP,Whiteman Airport,2010,11,1,0
KWHP,Whiteman Airport,2012,08,1,0
KWHP,Whiteman Airport,2013,12,2,0
KWHP,Whiteman Airport,2015,04,1,0
KWHP,Whiteman Airport,2015,08,1,0
KWHP,Whiteman Airport,2016,02,1,0
KWHP,Whiteman Airport,2017,09,1,0
KWHP,Whiteman Airport,2018,09,1,0
KWHP,Whiteman Airport,2019,01,1,0
KWJF,General WM J Fox Airfield,1982,03,1,0
KWJF,General WM J Fox Airfield,1982,06,1,0
KWJF,General WM J Fox Airfield,1984,03,1,0
KWJF,General WM J Fox Airfield,1984,12,1,0
KWJF,General WM J Fox Airfield,1986,01,1,0
KWJF,General WM J Fox Airfield,1986,04,1,0
KWJF,General WM J Fox Airfield,1987,08,1,0
KWJF,General WM J Fox Airfield,1988,07,1,0
KWJF,General WM J Fox Airfield,1988,10,1,0
KWJF,General WM J Fox Airfield,1989,04,1,0
KWJF,General WM J Fox Airfield,1990,07,1,0
KWJF,General WM J Fox Airfield,1991,12,1,0
KWJF,General WM J Fox Airfield,1992,05,1,0
KWJF,General WM J Fox Airfield,1993,07,1,0
KWJF,General WM J Fox Airfield,1996,09,1,0
KWJF,General WM J Fox Airfield,1997,08,1,0
KWJF,General WM J Fox Airfield,1998,03,1,0
KWJF,General WM J Fox Airfield,1998,11,1,0
KWJF,General WM J Fox Airfield,1999,05,2,0
KWJF,General WM J Fox Airfield,2000,05,1,0
KWJF,General WM J Fox Airfield,2000,12,1,0
KWJF,General WM J Fox Airfield,2001,08,1,0
KWJF,General WM J Fox Airfield,2002,04,1,0
KWJF,General WM J Fox Airfield,2003,01,1,0
KWJF,General WM J Fox Airfield,2003,10,1,0
KWJF,General WM J Fox Airfield,2004,09,1,0
KWJF,General WM J Fox Airfield,2005,12,1,0
KWJF,General WM J Fox Airfield,2006,01,1,0
KWJF,General WM J Fox Airfield,2006,12,1,0
KWJF,General WM J Fox Airfield,2007,01,1,0
KWJF,General WM J Fox Airfield,2009,08,1,0
KWJF,General WM J Fox Airfield,2011,01,1,0
KWJF,General WM J Fox Airfield,2011,02,1,0
KWJF,General WM J Fox Airfield,2011,09,2,0
KWJF,General WM J Fox Airfield,2012,09,1,0
KWJF,General WM J Fox Airfield,2013,09,1,0
KWJF,General WM J Fox Airfield,2015,11,1,0
KWJF,General WM J Fox Airfield,2016,07,1,0
KWJF,General WM J Fox Airfield,2019,08,1,0
KWLD,Strother Field,1986,05,1,0
KWLD,Strother Field,1986,07,1,0
KWLD,Strother Field,1987,08,1,0
KWLD,Strother Field,1988,09,1,0
KWLD,Strother Field,1990,08,1,0
KWLW,Willows Glenn County Airport,1984,07,1,0
KWLW,Willows Glenn County Airport,1989,07,1,0
KWLW,Willows Glenn County Airport,1990,05,1,0
KWLW,Willows Glenn County Airport,1990,08,1,0
KWLW,Willows Glenn County Airport,1992,06,1,0
KWLW,Willows Glenn County Airport,1993,09,1,0
KWLW,Willows Glenn County Airport,1999,05,1,0
KWLW,Willows Glenn County Airport,2000,06,1,0
KWLW,Willows Glenn County Airport,2002,08,1,0
KWLW,Willows Glenn County Airport,2006,04,1,0
KWLW,Willows Glenn County Airport,2010,03,1,0
KWLW,Willows Glenn County Airport,2010,05,1,0
KWLW,Willows Glenn County Airport,2010,09,1,0
KWLW,Willows Glenn County Airport,2014,09,1,0
KWLW,Willows Glenn County Airport,2016,12,1,0
KWLW,Willows Glenn County Airport,2017,11,1,0
KWP,West Point Village Seaplane Base,1995,02,1,0
KWRB,Robins Air Force Base,1987,12,1,0
KWRI,Mc Guire Air Force Base,1984,08,1,0
KWRI,Mc Guire Air Force Base,1985,08,1,0
KWRI,Mc Guire Air Force Base,1988,10,1,0
KWRL,Worland Municipal Airport,1986,08,1,0
KWRL,Worland Municipal Airport,1987,07,1,0
KWRL,Worland Municipal Airport,1996,08,1,0
KWRL,Worland Municipal Airport,2013,02,1,0
KWRL,Worland Municipal Airport,2017,09,1,0
KWST,Westerly State Airport,1982,02,1,0
KWST,Westerly State Airport,1983,08,1,0
KWST,Westerly State Airport,1984,04,1,0
KWST,Westerly State Airport,1984,11,1,0
KWST,Westerly State Airport,1985,10,1,0
KWST,Westerly State Airport,1988,06,1,0
KWST,Westerly State Airport,1989,07,1,0
KWST,Westerly State Airport,1991,06,1,0
KWST,Westerly State Airport,1991,08,1,0
KWST,Westerly State Airport,1995,12,1,0
KWST,Westerly State Airport,1997,08,1,0
KWST,Westerly State Airport,1999,09,1,0
KWST,Westerly State Airport,2003,03,1,0
KWST,Westerly State Airport,2003,11,2,0
KWST,Westerly State Airport,2007,08,1,0
KWST,Westerly State Airport,2008,08,1,0
KWST,Westerly State Airport,2009,07,1,0
KWST,Westerly State Airport,2011,10,1,0
KWST,Westerly State Airport,2016,06,1,0
KWVI,Watsonville Municipal Airport,1983,01,1,0
KWVI,Watsonville Municipal Airport,1983,07,1,0
KWVI,Watsonville Municipal Airport,1983,09,1,0
KWVI,Watsonville Municipal Airport,1990,03,1,0
KWVI,Watsonville Municipal Airport,1990,10,2,0
KWVI,Watsonville Municipal Airport,1991,02,1,0
KWVI,Watsonville Municipal Airport,1991,06,1,0
KWVI,Watsonville Municipal Airport,1991,12,1,0
KWVI,Watsonville Municipal Airport,1994,01,1,0
KWVI,Watsonville Municipal Airport,1995,11,1,0
KWVI,Watsonville Municipal Airport,1997,05,1,0
KWVI,Watsonville Municipal Airport,1997,09,1,0
KWVI,Watsonville Municipal Airport,2001,08,1,0
KWVI,Watsonville Municipal Airport,2003,08,1,0
KWVI,Watsonville Municipal Airport,2003,12,1,0
KWVI,Watsonville Municipal Airport,2005,06,1,0
KWVI,Watsonville Municipal Airport,2006,09,1,0
KWVI,Watsonville Municipal Airport,2007,01,1,0
KWVI,Watsonville Municipal Airport,2007,04,1,0
KWVI,Watsonville Municipal Airport,2009,11,1,0
KWVI,Watsonville Municipal Airport,2011,07,1,0
KWVI,Watsonville Municipal Airport,2012,06,2,0
KWVI,Watsonville Municipal Airport,2012,11,1,0
KWVI,Watsonville Municipal Airport,2013,10,1,0
KWVI,Watsonville Municipal Airport,2017,09,1,0
KWVL,Waterville Robert Lafleur Airport,1984,07,1,0
KWVL,Waterville Robert Lafleur Airport,1989,07,1,0
KWVL,Waterville Robert Lafleur Airport,1989,08,1,0
KWVL,Waterville Robert Lafleur Airport,2002,01,1,0
KWVL,Waterville Robert Lafleur Airport,2002,10,1,0
KWWD,Cape May County Airport,1985,07,1,0
KWWD,Cape May County Airport,1985,08,1,0
KWWD,Cape May County Airport,1987,02,1,0
KWWD,Cape May County Airport,1990,10,1,0
KWWD,Cape May County Airport,1991,01,1,0
KWWD,Cape May County Airport,1993,05,1,0
KWWD,Cape May County Airport,1993,07,1,0
KWWD,Cape May County Airport,1995,12,1,0
KWWD,Cape May County Airport,1997,07,1,0
KWWD,Cape May County Airport,1999,09,1,0
KWWD,Cape May County Airport,2000,02,1,0
KWWD,Cape May County Airport,2000,07,1,0
KWWD,Cape May County Airport,2001,09,1,0
KWWD,Cape May County Airport,2004,08,1,0
KWWD,Cape May County Airport,2005,04,1,0
KWWD,Cape May County Airport,2005,07,1,0
KWWD,Cape May County Airport,2008,05,1,0
KWWD,Cape May County Airport,2018,11,1,0
KWWR,West Woodward Airport,1983,05,1,0
KWWR,West Woodward Airport,1988,01,1,0
KWWR,West Woodward Airport,2005,04,1,0
KWWR,West Woodward Airport,2011,11,1,0
KWWR,West Woodward Airport,2012,03,1,0
KWYS,Yellowstone Airport,1997,07,1,0
KWYS,Yellowstone Airport,2002,08,1,0
KWYS,Yellowstone Airport,2013,08,2,0
KX04,Orlando Apopka Airport,1982,10,1,0
KX04,Orlando Apopka Airport,1982,11,1,0
KX04,Orlando Apopka Airport,1983,08,1,0
KX04,Orlando Apopka Airport,1984,01,1,0
KX04,Orlando Apopka Airport,1984,05,1,0
KX04,Orlando Apopka Airport,1986,07,1,0
KX04,Orlando Apopka Airport,1987,05,1,0
KX04,Orlando Apopka Airport,1987,10,1,0
KX04,Orlando Apopka Airport,1988,07,2,0
KX04,Orlando Apopka Airport,1990,05,1,0
KX04,Orlando Apopka Airport,1990,07,1,0
KX04,Orlando Apopka Airport,1990,09,1,0
KX04,Orlando Apopka Airport,1993,02,1,0
KX04,Orlando Apopka Airport,1993,11,1,0
KX04,Orlando Apopka Airport,1996,07,1,0
KX04,Orlando Apopka Airport,2002,09,1,0
KX04,Orlando Apopka Airport,2003,07,1,0
KX04,Orlando Apopka Airport,2006,03,1,0
KX04,Orlando Apopka Airport,2008,02,1,0
KX04,Orlando Apopka Airport,2011,06,1,0
KX04,Orlando Apopka Airport,2014,02,1,0
KX04,Orlando Apopka Airport,2014,10,1,0
KX04,Orlando Apopka Airport,2015,07,1,0
KX04,Orlando Apopka Airport,2016,06,1,0
KX04,Orlando Apopka Airport,2016,09,1,0
KX04,Orlando Apopka Airport,2018,02,1,0
KX04,Orlando Apopka Airport,2018,12,1,0
KX05,Pilot Country Airport,1982,03,1,0
KX05,Pilot Country Airport,1982,10,1,0
KX05,Pilot Country Airport,1986,02,1,0
KX05,Pilot Country Airport,1994,07,1,0
KX05,Pilot Country Airport,1995,06,1,0
KX05,Pilot Country Airport,1995,10,1,0
KX05,Pilot Country Airport,1998,08,1,0
KX05,Pilot Country Airport,1999,02,1,0
KX05,Pilot Country Airport,2000,02,1,0
KX05,Pilot Country Airport,2004,04,1,0
KX05,Pilot Country Airport,2006,03,1,0
KX05,Pilot Country Airport,2006,04,1,0
KX05,Pilot Country Airport,2009,10,1,0
KX05,Pilot Country Airport,2011,11,1,0
KX06,Arcadia Municipal Airport,1983,05,1,0
KX06,Arcadia Municipal Airport,1986,05,1,0
KX06,Arcadia Municipal Airport,1987,04,1,0
KX06,Arcadia Municipal Airport,1988,10,1,0
KX06,Arcadia Municipal Airport,1994,08,1,0
KX06,Arcadia Municipal Airport,1997,07,1,0
KX06,Arcadia Municipal Airport,2009,08,1,0
KX06,Arcadia Municipal Airport,2015,07,1,0
KX06,Arcadia Municipal Airport,2016,09,1,0
KX06,Arcadia Municipal Airport,2016,10,1,0
KX06,Arcadia Municipal Airport,2018,06,1,0
KX07,Lake Wales Municipal Airport,1982,04,1,0
KX07,Lake Wales Municipal Airport,1989,05,1,0
KX07,Lake Wales Municipal Airport,1991,05,1,0
KX07,Lake Wales Municipal Airport,1997,05,2,0
KX07,Lake Wales Municipal Airport,2000,07,1,0
KX07,Lake Wales Municipal Airport,2001,03,1,0
KX07,Lake Wales Municipal Airport,2005,12,2,0
KX07,Lake Wales Municipal Airport,2006,09,1,0
KX07,Lake Wales Municipal Airport,2008,05,1,0
KX07,Lake Wales Municipal Airport,2012,04,1,0
KX07,Lake Wales Municipal Airport,2012,06,1,0
KX07,Lake Wales Municipal Airport,2015,07,1,0
KX07,Lake Wales Municipal Airport,2015,09,1,0
KX07,Lake Wales Municipal Airport,2018,08,1,0
KX10,Belle Glade State Municipal Airport,1992,12,1,0
KX10,Belle Glade State Municipal Airport,2000,12,1,0
KX10,Belle Glade State Municipal Airport,2003,04,2,0
KX10,Belle Glade State Municipal Airport,2011,06,1,0
KX13,Carrabelle Thompson Airport,1984,08,1,0
KX13,Carrabelle Thompson Airport,2018,02,1,0
KX14,La Belle Municipal Airport,1982,11,1,0
KX14,La Belle Municipal Airport,1984,09,1,0
KX14,La Belle Municipal Airport,1991,02,1,0
KX14,La Belle Municipal Airport,1991,03,1,0
KX14,La Belle Municipal Airport,1993,03,1,0
KX14,La Belle Municipal Airport,1993,04,1,0
KX14,La Belle Municipal Airport,1993,11,1,0
KX14,La Belle Municipal Airport,1998,03,1,0
KX14,La Belle Municipal Airport,2003,08,1,0
KX14,La Belle Municipal Airport,2005,10,1,0
KX14,La Belle Municipal Airport,2014,04,1,0
KX14,La Belle Municipal Airport,2015,08,1,0
KX14,La Belle Municipal Airport,2018,04,1,0
KX21,Arthur Dunn Air Park,1982,11,1,0
KX21,Arthur Dunn Air Park,1983,10,1,0
KX21,Arthur Dunn Air Park,1986,06,1,0
KX21,Arthur Dunn Air Park,1990,09,1,0
KX21,Arthur Dunn Air Park,1991,01,1,0
KX21,Arthur Dunn Air Park,1992,06,1,0
KX21,Arthur Dunn Air Park,1993,05,1,0
KX21,Arthur Dunn Air Park,1993,09,1,0
KX21,Arthur Dunn Air Park,1995,08,1,0
KX21,Arthur Dunn Air Park,2007,01,1,0
KX21,Arthur Dunn Air Park,2008,03,2,0
KX21,Arthur Dunn Air Park,2008,05,1,0
KX21,Arthur Dunn Air Park,2011,08,1,0
KX21,Arthur Dunn Air Park,2012,05,1,0
KX21,Arthur Dunn Air Park,2012,09,1,0
KX21,Arthur Dunn Air Park,2013,03,1,0
KX21,Arthur Dunn Air Park,2014,07,1,0
KX21,Arthur Dunn Air Park,2015,08,1,0
KX26,Sebastian Municipal Airport,1990,02,3,0
KX26,Sebastian Municipal Airport,1993,03,1,0
KX26,Sebastian Municipal Airport,1998,07,1,0
KX26,Sebastian Municipal Airport,2001,02,1,0
KX26,Sebastian Municipal Airport,2008,12,1,0
KX26,Sebastian Municipal Airport,2011,10,1,0
KX26,Sebastian Municipal Airport,2014,06,1,0
KX26,Sebastian Municipal Airport,2015,02,3,0
KX26,Sebastian Municipal Airport,2015,04,1,0
KX26,Sebastian Municipal Airport,2016,07,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,1984,03,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,1985,11,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,1999,09,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2005,06,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2006,04,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2009,11,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2014,04,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2014,10,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2016,10,1,0
KX35,Dunnellon Marion Co & Park of Commerce Airport,2016,12,1,0
KX39,Tampa North Aero Park Airport,1985,09,1,0
KX39,Tampa North Aero Park Airport,1986,08,1,0
KX39,Tampa North Aero Park Airport,1988,06,1,0
KX39,Tampa North Aero Park Airport,1999,06,1,0
KX39,Tampa North Aero Park Airport,1999,08,1,0
KX39,Tampa North Aero Park Airport,2002,09,1,0
KX39,Tampa North Aero Park Airport,2004,02,1,0
KX39,Tampa North Aero Park Airport,2004,06,1,0
KX39,Tampa North Aero Park Airport,2008,09,1,0
KX39,Tampa North Aero Park Airport,2010,10,1,0
KX39,Tampa North Aero Park Airport,2013,02,1,0
KX39,Tampa North Aero Park Airport,2013,10,1,0
KX39,Tampa North Aero Park Airport,2019,06,1,0
KX40,Inverness Airport,1987,10,1,0
KX40,Inverness Airport,1995,10,1,0
KX40,Inverness Airport,2000,11,1,0
KX40,Inverness Airport,2004,09,2,0
KX40,Inverness Airport,2008,03,1,0
KX40,Inverness Airport,2008,07,1,0
KX40,Inverness Airport,2010,09,1,0
KX43,Sunray Airport,1984,09,1,0
KX49,South Lakeland Airport,1994,10,1,0
KX49,South Lakeland Airport,2001,07,1,0
KX49,South Lakeland Airport,2006,03,1,0
KX49,South Lakeland Airport,2011,11,1,0
KX49,South Lakeland Airport,2014,03,1,0
KX50,Massey Ranch Airpark,1992,09,1,0
KX50,Massey Ranch Airpark,1993,06,1,0
KX50,Massey Ranch Airpark,2000,03,1,0
KX50,Massey Ranch Airpark,2000,08,1,0
KX50,Massey Ranch Airpark,2001,01,1,0
KX50,Massey Ranch Airpark,2001,07,1,0
KX50,Massey Ranch Airpark,2001,08,1,0
KX50,Massey Ranch Airpark,2004,10,1,0
KX50,Massey Ranch Airpark,2010,10,1,0
KX50,Massey Ranch Airpark,2012,03,1,0
KX50,Massey Ranch Airpark,2018,03,1,0
KX51,Miami Homestead General Aviation Airport,1983,03,1,0
KX51,Miami Homestead General Aviation Airport,1986,03,1,0
KX51,Miami Homestead General Aviation Airport,1986,11,1,0
KX51,Miami Homestead General Aviation Airport,1992,06,1,0
KX51,Miami Homestead General Aviation Airport,1992,09,1,0
KX51,Miami Homestead General Aviation Airport,1998,07,1,0
KX51,Miami Homestead General Aviation Airport,1999,03,1,0
KX51,Miami Homestead General Aviation Airport,2000,09,1,0
KX51,Miami Homestead General Aviation Airport,2001,07,1,0
KX51,Miami Homestead General Aviation Airport,2003,09,1,0
KX51,Miami Homestead General Aviation Airport,2005,03,1,0
KX51,Miami Homestead General Aviation Airport,2008,05,1,0
KX51,Miami Homestead General Aviation Airport,2008,12,1,0
KX51,Miami Homestead General Aviation Airport,2013,03,1,0
KX51,Miami Homestead General Aviation Airport,2016,03,1,0
KX51,Miami Homestead General Aviation Airport,2016,05,1,0
KX51,Miami Homestead General Aviation Airport,2017,07,1,0
KX54,Benger Air Park,1982,03,1,0
KX54,Benger Air Park,1987,11,1,0
KX54,Benger Air Park,1998,07,1,0
KX54,Benger Air Park,2004,04,1,0
KX58,Indiantown Airport,1994,05,1,0
KX58,Indiantown Airport,1994,10,1,0
KX58,Indiantown Airport,1994,11,1,0
KX58,Indiantown Airport,1997,01,1,0
KX58,Indiantown Airport,1999,10,1,0
KX58,Indiantown Airport,2000,10,3,0
KX58,Indiantown Airport,2006,05,1,0
KX58,Indiantown Airport,2008,06,1,0
KX58,Indiantown Airport,2010,02,1,0
KX58,Indiantown Airport,2018,01,1,0
KX59,Valkaria Airport,1986,04,1,0
KX59,Valkaria Airport,1989,05,1,0
KX59,Valkaria Airport,1989,08,1,0
KX59,Valkaria Airport,1991,02,1,0
KX59,Valkaria Airport,1992,07,1,0
KX59,Valkaria Airport,1998,01,1,0
KX59,Valkaria Airport,2002,10,1,0
KX59,Valkaria Airport,2004,10,1,0
KX59,Valkaria Airport,2007,07,1,0
KX59,Valkaria Airport,2008,05,1,0
KX59,Valkaria Airport,2008,12,1,0
KX59,Valkaria Airport,2013,04,1,0
KX59,Valkaria Airport,2014,08,1,0
KX59,Valkaria Airport,2016,07,1,0
KX59,Valkaria Airport,2018,02,1,0
KX59,Valkaria Airport,2018,10,1,0
KX60,Williston Municipal Airport,1984,03,1,0
KX60,Williston Municipal Airport,1984,06,1,0
KX60,Williston Municipal Airport,1984,10,1,0
KX60,Williston Municipal Airport,1985,02,1,0
KX60,Williston Municipal Airport,1987,03,1,0
KX60,Williston Municipal Airport,1988,05,1,0
KX60,Williston Municipal Airport,1994,07,1,0
KX60,Williston Municipal Airport,1997,01,1,0
KX60,Williston Municipal Airport,1997,09,1,0
KX60,Williston Municipal Airport,2004,06,1,0
KX60,Williston Municipal Airport,2007,06,1,0
KX60,Williston Municipal Airport,2008,06,1,0
KX60,Williston Municipal Airport,2010,03,2,0
KX60,Williston Municipal Airport,2010,11,1,0
KX60,Williston Municipal Airport,2012,05,1,0
KX60,Williston Municipal Airport,2017,04,1,0
KX60,Williston Municipal Airport,2017,06,1,0
KXA,Kasaan Seaplane Base,1988,12,1,0
KXBP,Bridgeport Municipal Airport,2013,07,1,0
KXBP,Bridgeport Municipal Airport,2014,07,1,0
KXBP,Bridgeport Municipal Airport,2015,07,1,0
KXBP,Bridgeport Municipal Airport,2016,07,1,0
KXBP,Bridgeport Municipal Airport,2016,11,1,0
KXFL,Flagler Executive Airport,2011,03,1,0
KXFL,Flagler Executive Airport,2012,10,1,0
KXFL,Flagler Executive Airport,2013,01,1,0
KXFL,Flagler Executive Airport,2013,10,1,0
KXFL,Flagler Executive Airport,2014,10,1,0
