,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2009 To 01/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
11/2009,CLT ,ASO,NC,ES,Combined TRACON & Tower with Radar,"25,702","12,841","1,549",130,"40,222",22,12,8,0,42,0,110,444,9,563,0,68,174,2,244,0,0,0,"40,785","41,071"
11/2009,CMA ,AWP,CA,WE,Towers with Radar,0,223,"1,042",1,"1,266",0,0,546,189,735,0,123,"5,309",0,"5,432",0,0,425,119,544,"7,494",0,"7,494","14,192","15,471"
11/2009,CMH ,AGL,OH,CE,Combined TRACON & Tower with Radar,"4,163","5,097","1,672",26,"10,958",69,123,166,7,365,0,33,850,183,"1,066",0,13,834,64,911,0,0,0,"12,024","13,300"
11/2009,CMI ,AGL,IL,CE,Combined TRACON & Tower with Radar,8,"1,439",466,4,"1,917",0,2,7,0,9,0,"1,069",388,24,"1,481",0,18,22,3,43,"5,328",26,"5,354","8,752","8,804"
11/2009,CNO ,AWP,CA,WE,Towers with Radar,0,38,"2,041",5,"2,084",4,0,16,3,23,0,4,"2,869",16,"2,889",0,1,622,3,626,"8,726",153,"8,879","13,852","14,501"
11/2009,CNW ,ASW,TX,CE,Federal Contract Tower,7,4,158,368,537,2,162,144,22,330,0,4,881,15,900,0,24,238,10,272,"1,831",692,"2,523","3,960","4,562"
11/2009,COS ,ANM,CO,WE,Combined TRACON & Tower with Radar,"1,616","1,248",963,"1,012","4,839",0,3,0,4,7,0,203,"1,772",553,"2,528",0,46,68,1,115,"2,546","1,800","4,346","11,713","11,835"
11/2009,COU ,ACE,MO,CE,Federal Contract Tower,8,257,494,9,768,0,0,7,0,7,0,0,719,23,742,0,7,52,9,68,719,96,815,"2,325","2,400"
11/2009,CPR ,ANM,WY,WE,Combined TRACON & Tower with Radar,89,792,386,25,"1,292",0,0,7,1,8,0,44,815,7,866,0,2,22,0,24,"1,112",20,"1,132","3,290","3,322"
11/2009,CPS ,AGL,IL,CE,Towers with Radar,0,613,810,10,"1,433",0,0,0,0,0,0,901,"2,337",7,"3,245",0,1,"1,052",1,"1,054","5,298",2,"5,300","9,978","11,032"
11/2009,CRE ,ASO,SC,ES,Federal Contract Tower,0,74,674,24,772,15,0,12,0,27,0,0,825,15,840,0,0,64,2,66,280,2,282,"1,894","1,987"
11/2009,CRG ,ASO,FL,ES,Federal Contract Tower,0,183,"1,592",3,"1,778",8,2,4,510,524,0,14,"2,895",893,"3,802",0,0,88,580,668,"3,025",36,"3,061","8,641","9,833"
11/2009,CRP ,ASW,TX,CE,Combined TRACON & Tower with Radar,297,"1,250",736,"1,111","3,394",0,2,1,65,68,16,200,817,368,"1,401",1,30,49,25,105,158,"2,338","2,496","7,291","7,464"
11/2009,CRQ ,AWP,CA,WE,Towers with Radar,0,564,"2,354",22,"2,940",0,5,8,0,13,0,165,"5,438",26,"5,629",0,194,507,155,856,"4,819",26,"4,845","13,414","14,283"
11/2009,CRW ,AEA,WV,CE,Combined TRACON & Tower with Radar,21,"1,742",828,186,"2,777",4,522,234,46,806,0,392,674,67,"1,133",0,129,257,23,409,412,221,633,"4,543","5,758"
11/2009,CSG ,ASO,GA,ES,Towers with Radar,0,243,767,20,"1,030",0,0,1,1,2,1,14,835,28,878,0,0,10,1,11,823,134,957,"2,865","2,878"
11/2009,CVG ,ASO,KY,CE,Combined TRACON & Tower with Radar,"5,543","11,140",294,2,"16,979",2,7,15,0,24,3,41,97,4,145,0,8,18,0,26,0,0,0,"17,124","17,174"
11/2009,CWA ,AGL,WI,CE,Federal Contract Tower,8,932,137,19,"1,096",0,1,32,1,34,0,8,309,4,321,0,7,64,8,79,216,60,276,"1,693","1,806"
11/2009,CWF ,ASW,LA,CE,Federal Contract Tower,23,0,308,797,"1,128",6,26,154,24,210,0,20,303,65,388,0,437,365,20,822,216,942,"1,158","2,674","3,706"
11/2009,CXO ,ASW,TX,CE,Federal Contract Tower,0,8,866,12,886,0,0,0,0,0,0,17,"2,406",41,"2,464",0,4,213,0,217,"3,181",92,"3,273","6,623","6,840"
11/2009,CXY ,AEA,PA,EN,Federal Contract Tower,0,13,576,93,682,23,14,6,2,45,0,0,736,62,798,0,55,64,9,128,406,248,654,"2,134","2,307"
11/2009,CYS ,ANM,WY,WE,Federal Contract Tower,10,340,361,205,916,0,0,0,0,0,1,45,408,119,573,0,0,0,0,0,797,991,"1,788","3,277","3,277"
11/2009,DAB ,ASO,FL,ES,Combined TRACON & Tower with Radar,140,488,"4,238",44,"4,910",0,1,28,1,30,0,27,"12,722",13,"12,762",0,9,256,7,272,"5,552",0,"5,552","23,224","23,526"
11/2009,DAL ,ASW,TX,CE,Towers with Radar,"7,258","2,166","4,022",64,"13,510",25,133,370,12,540,0,121,871,48,"1,040",0,643,"1,320",55,"2,018",0,0,0,"14,550","17,108"
11/2009,DAY ,AGL,OH,CE,Combined TRACON & Tower with Radar,"1,594","2,390",633,6,"4,623",2,0,2,1,5,0,8,258,0,266,0,44,19,1,64,372,2,374,"5,263","5,332"
11/2009,DBQ ,ACE,IA,CE,Federal Contract Tower,1,230,392,4,627,0,0,65,4,69,0,11,"1,864",12,"1,887",0,14,33,4,51,"2,454",0,"2,454","4,968","5,088"
11/2009,DCA ,AEA,DC,EN,Towers with Radar,"14,110","7,257",208,122,"21,697",47,38,81,12,178,0,0,286,218,504,0,0,"3,223","2,262","5,485",0,0,0,"22,201","27,864"
11/2009,DEC ,AGL,IL,CE,Federal Contract Tower,0,174,254,25,453,0,0,76,0,76,0,1,"1,119",69,"1,189",0,0,171,0,171,"1,444",166,"1,610","3,252","3,499"
11/2009,DEN ,ANM,CO,WE,Towers with Radar,"35,696","11,726",161,1,"47,584",19,47,96,3,165,36,21,57,0,114,0,8,25,4,37,0,0,0,"47,698","47,900"
11/2009,DET ,AGL,MI,CE,Federal Contract Tower,0,97,513,6,616,0,0,2,0,2,0,0,"1,899",3,"1,902",0,28,"1,405",394,"1,827","3,536",0,"3,536","6,054","7,883"
11/2009,DFW ,ASW,TX,CE,Towers with Radar,"38,526","13,656",324,57,"52,563",87,37,46,14,184,16,83,115,17,231,0,122,269,13,404,0,0,0,"52,794","53,382"
11/2009,DHN ,ASO,AL,ES,Federal Contract Tower,167,69,717,"1,010","1,963",0,0,2,0,2,0,8,752,586,"1,346",0,0,60,7,67,683,993,"1,676","4,985","5,054"
11/2009,DLH ,AGL,MN,CE,Combined TRACON & Tower with Radar,145,483,680,251,"1,559",0,7,32,1,40,0,64,"1,164",70,"1,298",0,64,146,2,212,803,250,"1,053","3,910","4,162"
11/2009,DPA ,AGL,IL,CE,Towers with Radar,4,746,"1,375",4,"2,129",0,0,45,0,45,0,131,"2,728",1,"2,860",0,0,476,0,476,"2,852",10,"2,862","7,851","8,372"
11/2009,DSM ,ACE,IA,CE,Combined TRACON & Tower with Radar,"1,276","2,586","1,371",81,"5,314",3,13,59,4,79,0,20,795,25,840,0,181,181,1,363,518,32,550,"6,704","7,146"
11/2009,DTN ,ASW,LA,CE,Federal Contract Tower,0,5,540,6,551,1,1,0,1,3,0,16,"1,728",3,"1,747",0,0,19,0,19,"2,922",6,"2,928","5,226","5,248"
11/2009,DTO ,ASW,TX,CE,Federal Contract Tower,0,37,508,13,558,0,0,44,0,44,0,8,"4,135",3,"4,146",0,0,642,0,642,"7,256",8,"7,264","11,968","12,654"
11/2009,DTW ,AGL,MI,CE,Towers with Radar,"15,891","17,884",461,5,"34,241",0,0,1,0,1,0,18,72,4,94,0,0,10,0,10,0,0,0,"34,335","34,346"
11/2009,DVT ,AWP,AZ,WE,Towers with Radar,0,32,702,0,734,0,0,53,0,53,0,267,"11,817",0,"12,084",0,0,409,0,409,"18,987",0,"18,987","31,805","32,267"
11/2009,DWH ,ASW,TX,CE,Towers with Radar,0,189,"1,248",91,"1,528",2,3,5,1,11,0,129,"6,873",56,"7,058",0,15,203,0,218,"8,826",50,"8,876","17,462","17,691"
11/2009,DXR ,ANE,CT,EN,Federal Contract Tower,0,36,229,0,265,0,0,0,0,0,0,94,"2,722",0,"2,816",0,4,206,7,217,"2,372",0,"2,372","5,453","5,670"
11/2009,EAU ,AGL,WI,CE,Federal Contract Tower,4,249,693,15,961,0,0,2,0,2,0,181,752,33,966,0,53,95,2,150,542,10,552,"2,479","2,631"
11/2009,EGE ,ANM,CO,WE,Federal Contract Tower,50,311,368,14,743,0,14,44,9,67,2,1,397,131,531,0,0,33,10,43,126,118,244,"1,518","1,628"
11/2009,ELM ,AEA,NY,EN,Combined TRACON & Tower with Radar,9,681,462,13,"1,165",0,2,2,0,4,0,14,292,7,313,0,16,24,0,40,835,28,863,"2,341","2,385"
11/2009,ELP ,ASW,TX,WE,Combined TRACON & Tower with Radar,"3,313","1,023",934,348,"5,618",44,12,17,117,190,0,312,"1,266",287,"1,865",1,58,92,149,300,554,370,924,"8,407","8,897"
11/2009,EMT ,AWP,CA,WE,Towers with Radar,0,39,275,1,315,0,0,0,0,0,0,26,"3,000",0,"3,026",0,0,"1,187",7,"1,194","3,905",0,"3,905","7,246","8,440"
11/2009,ENA ,AAL,AK,WE,Federal Contract Tower,4,614,9,0,627,0,0,0,0,0,35,913,218,13,"1,179",0,9,59,0,68,446,126,572,"2,378","2,446"
11/2009,ENW ,AGL,WI,CE,Federal Contract Tower,0,218,493,0,711,0,10,133,0,143,0,108,"1,614",2,"1,724",0,6,123,1,130,"1,761",0,"1,761","4,196","4,469"
11/2009,ERI ,AEA,PA,CE,Combined TRACON & Tower with Radar,0,702,353,45,"1,100",0,10,3,0,13,0,5,362,6,373,0,160,36,12,208,779,60,839,"2,312","2,533"
11/2009,ESN ,AEA,MD,EN,Federal Contract Tower,0,93,434,14,541,0,0,0,0,0,0,23,"1,589",15,"1,627",0,39,122,14,175,"2,550",36,"2,586","4,754","4,929"
11/2009,EUG ,ANM,OR,WE,Combined TRACON & Tower with Radar,727,844,580,216,"2,367",0,0,6,4,10,0,27,"1,320",40,"1,387",0,6,131,7,144,"2,236",240,"2,476","6,230","6,384"
11/2009,EVB ,ASO,FL,ES,Federal Contract Tower,0,6,495,0,501,0,0,9,0,9,0,0,"3,146",4,"3,150",0,0,200,8,208,"7,237",0,"7,237","10,888","11,105"
11/2009,EVV ,AGL,IN,CE,Combined TRACON & Tower with Radar,7,"1,109",763,64,"1,943",0,0,652,0,652,0,20,842,8,870,0,7,875,0,882,"2,932",76,"3,008","5,821","7,355"
11/2009,EWB ,ANE,MA,EN,Federal Contract Tower,0,123,382,33,538,0,0,0,0,0,0,304,"1,944",17,"2,265",0,0,0,0,0,"3,179",32,"3,211","6,014","6,014"
11/2009,EWN ,ASO,NC,EN,Federal Contract Tower,362,255,282,40,939,0,0,7,2,9,0,2,755,10,767,0,0,45,19,64,"1,086",48,"1,134","2,840","2,913"
11/2009,EWR ,AEA,NJ,EN,Towers with Radar,"21,012","11,159",605,9,"32,785",66,34,45,0,145,7,5,269,7,288,0,64,"4,921",37,"5,022",0,0,0,"33,073","38,240"
11/2009,EYW ,ASO,FL,ES,Federal Contract Tower,531,945,867,11,"2,354",0,2,8,46,56,0,62,"1,357",15,"1,434",0,13,111,625,749,573,0,573,"4,361","5,166"
11/2009,FAI ,AAL,AK,WE,Combined TRACON & Tower with Radar,689,"1,221",297,84,"2,291",0,1,4,22,27,6,"1,309","1,040",76,"2,431",0,101,31,12,144,"1,090",38,"1,128","5,850","6,021"
11/2009,FAR ,AGL,ND,CE,Combined TRACON & Tower with Radar,778,953,842,192,"2,765",0,12,30,1,43,2,465,"1,000",175,"1,642",1,52,199,14,266,"3,438",343,"3,781","8,188","8,497"
11/2009,FAT ,AWP,CA,WE,Combined TRACON & Tower with Radar,867,"1,876",669,291,"3,703",0,3,4,0,7,0,182,"2,547",196,"2,925",0,29,331,4,364,"2,340",356,"2,696","9,324","9,695"
11/2009,FAY ,ASO,NC,EN,Combined TRACON & Tower with Radar,236,810,685,361,"2,092",3,39,315,47,404,0,29,854,388,"1,271",0,5,214,13,232,655,458,"1,113","4,476","5,112"
11/2009,FCM ,AGL,MN,CE,Towers with Radar,0,83,"1,392",0,"1,475",1,44,19,0,64,0,124,"4,293",11,"4,428",0,95,299,2,396,"3,282",200,"3,482","9,385","9,845"
11/2009,FFZ ,AWP,AZ,WE,Towers with Radar,0,13,277,0,290,1,0,0,0,1,0,207,"8,528",162,"8,897",0,12,810,3,825,"6,477",7,"6,484","15,671","16,497"
11/2009,FLG ,AWP,AZ,WE,Federal Contract Tower,96,361,187,10,654,0,5,55,3,63,0,193,"1,126",41,"1,360",0,110,51,1,162,427,11,438,"2,452","2,677"
11/2009,FLL ,ASO,FL,ES,Towers with Radar,"15,015","2,684","2,365",40,"20,104",11,12,11,8,42,0,584,"1,429",53,"2,066",0,16,"1,105",54,"1,175",0,0,0,"22,170","23,387"
11/2009,FLO ,ASO,SC,ES,Combined TRACON & Tower with Radar,2,422,384,69,877,0,0,1,2,3,0,15,296,8,319,0,7,21,3,31,204,23,227,"1,423","1,457"
11/2009,FMN ,ASW,NM,WE,Federal Contract Tower,0,527,174,9,710,0,0,0,0,0,0,186,"1,065",18,"1,269",0,79,77,0,156,"1,340",48,"1,388","3,367","3,523"
11/2009,FMY ,ASO,FL,ES,Federal Contract Tower,0,80,"1,026",9,"1,115",0,0,0,0,0,0,5,"2,874",2,"2,881",0,15,195,2,212,"2,937",0,"2,937","6,933","7,145"
11/2009,FNT ,AGL,MI,CE,Combined TRACON & Tower with Radar,903,877,"1,258",5,"3,043",7,34,41,0,82,0,7,799,14,820,11,13,165,0,189,"1,285",0,"1,285","5,148","5,419"
11/2009,FOE ,ACE,KS,CE,Federal Contract Tower,15,31,174,615,835,0,0,66,0,66,0,14,392,285,691,0,2,123,1,126,114,492,606,"2,132","2,324"
11/2009,FOK ,AEA,NY,EN,Federal Contract Tower,4,81,349,108,542,0,2,1,0,3,0,0,"1,149",180,"1,329",0,0,866,101,967,"1,725",865,"2,590","4,461","5,431"
11/2009,FPR ,ASO,FL,ES,Towers with Radar,0,46,"1,507",6,"1,559",0,0,32,0,32,0,30,"3,832",28,"3,890",0,5,293,10,308,"4,131",2,"4,133","9,582","9,922"
11/2009,FRG ,AEA,NY,EN,Towers with Radar,53,"1,287","2,302",25,"3,667",48,14,11,0,73,0,36,"6,576",29,"6,641",0,2,417,4,423,"5,986",2,"5,988","16,296","16,792"
11/2009,FSD ,AGL,SD,CE,Combined TRACON & Tower with Radar,747,"1,777",959,270,"3,753",0,3,13,1,17,0,90,517,4,611,0,210,57,0,267,434,108,542,"4,906","5,190"
11/2009,FSM ,ASW,AR,CE,Combined TRACON & Tower with Radar,120,449,568,786,"1,923",0,4,8,25,37,0,27,716,148,891,0,28,46,0,74,785,"1,080","1,865","4,679","4,790"
11/2009,FTG ,ANM,CO,WE,Federal Contract Tower,0,2,226,0,228,3,0,0,0,3,0,5,"1,822",5,"1,832",0,7,19,0,26,"2,904",24,"2,928","4,988","5,017"
11/2009,FTW ,ASW,TX,CE,Towers with Radar,13,501,"2,239",79,"2,832",39,45,98,81,263,0,152,"3,538",30,"3,720",0,212,"1,086",14,"1,312","4,272",24,"4,296","10,848","12,423"
11/2009,FTY ,ASO,GA,ES,Federal Contract Tower,0,415,"1,918",33,"2,366",0,0,6,0,6,0,6,"1,384",8,"1,398",0,6,755,6,767,"2,986",26,"3,012","6,776","7,549"
11/2009,FUL ,AWP,CA,WE,Federal Contract Tower,0,0,334,0,334,0,0,0,0,0,0,0,"3,983",0,"3,983",0,0,745,0,745,"1,416",0,"1,416","5,733","6,478"
11/2009,FWA ,AGL,IN,CE,Combined TRACON & Tower with Radar,182,"1,238","1,360",47,"2,827",0,0,83,0,83,0,91,527,7,625,0,0,265,0,265,360,12,372,"3,824","4,172"
11/2009,FWS ,ASW,TX,CE,Federal Contract Tower,0,26,269,0,295,0,0,1,0,1,0,189,"2,140",10,"2,339",0,37,287,53,377,"3,694",4,"3,698","6,332","6,710"
11/2009,FXE ,ASO,FL,ES,Towers with Radar,2,820,"2,979",5,"3,806",2,4,43,2,51,0,121,"6,827",10,"6,958",0,13,934,36,983,"2,298",8,"2,306","13,070","14,104"
11/2009,FYV ,ASW,AR,CE,Federal Contract Tower,0,47,488,4,539,0,0,0,0,0,0,1,"1,203",0,"1,204",0,0,0,0,0,841,2,843,"2,586","2,586"
11/2009,GCK ,ACE,KS,CE,Federal Contract Tower,8,387,331,78,804,0,0,0,0,0,0,11,370,39,420,0,0,2,2,4,98,33,131,"1,355","1,359"
11/2009,GCN ,AWP,AZ,WE,Towers with Radar,10,78,53,22,163,0,218,4,2,224,0,"3,633",198,32,"3,863",0,4,18,0,22,22,44,66,"4,092","4,338"
11/2009,GEG ,ANM,WA,WE,Combined TRACON & Tower with Radar,"3,014",977,441,82,"4,514",11,91,32,402,536,0,51,342,6,399,0,175,196,59,430,727,34,761,"5,674","6,640"
11/2009,GEU ,AWP,AZ,WE,Federal Contract Tower,0,27,118,0,145,2,0,24,0,26,0,180,"2,514",8,"2,702",0,13,384,1,398,"3,762",0,"3,762","6,609","7,033"
11/2009,GFK ,AGL,ND,CE,Towers with Radar,251,"3,097",398,11,"3,757",1,1,0,0,2,0,"6,263",869,42,"7,174",0,3,10,0,13,"18,268",15,"18,283","29,214","29,229"
11/2009,GGG ,ASW,TX,CE,Combined TRACON & Tower with Radar,0,233,796,44,"1,073",0,0,18,0,18,0,9,"1,587",5,"1,601",0,0,20,0,20,"6,318",34,"6,352","9,026","9,064"
11/2009,GJT ,ANM,CO,WE,Federal Contract Tower,89,"1,195",380,137,"1,801",0,0,0,0,0,0,42,"1,263",49,"1,354",0,31,79,1,111,"1,265",180,"1,445","4,600","4,711"
11/2009,GKY ,ASW,TX,CE,Federal Contract Tower,0,58,706,0,764,0,0,0,0,0,0,1,"3,515",53,"3,569",0,0,0,0,0,"2,458",6,"2,464","6,797","6,797"
11/2009,GLH ,ASO,MS,CE,Federal Contract Tower,16,69,106,71,262,0,0,0,0,0,0,0,380,10,390,0,0,9,0,9,162,872,"1,034","1,686","1,695"
11/2009,GLS ,ASW,TX,CE,Federal Contract Tower,0,107,164,7,278,0,0,2,0,2,0,"1,383",694,25,"2,102",0,404,134,122,660,620,6,626,"3,006","3,668"
11/2009,GMU ,ASO,SC,ES,Federal Contract Tower,0,595,467,0,"1,062",20,116,98,42,276,0,391,"1,429",59,"1,879",0,116,100,28,244,"1,320",0,"1,320","4,261","4,781"
11/2009,GNV ,ASO,FL,ES,Federal Contract Tower,13,781,"1,282",240,"2,316",0,40,2,0,42,0,27,"2,086",99,"2,212",0,34,49,4,87,"1,340",267,"1,607","6,135","6,264"
11/2009,GON ,ANE,CT,EN,Federal Contract Tower,0,76,474,87,637,0,0,10,0,10,0,1,"1,260",119,"1,380",0,3,166,17,186,656,55,711,"2,728","2,924"
11/2009,GPI ,ANM,MT,WE,Federal Contract Tower,200,362,243,12,817,0,0,0,0,0,0,19,294,7,320,0,70,44,0,114,356,62,418,"1,555","1,669"
11/2009,GPM ,ASW,TX,CE,Federal Contract Tower,0,5,60,0,65,0,0,0,0,0,0,0,"2,337",22,"2,359",0,0,0,0,0,"4,413",0,"4,413","6,837","6,837"
11/2009,GPT ,ASO,MS,CE,Combined TRACON & Tower with Radar,325,"1,150",549,751,"2,775",0,2,3,32,37,0,45,338,118,501,0,12,144,36,192,567,836,"1,403","4,679","4,908"
11/2009,GRB ,AGL,WI,CE,Combined TRACON & Tower with Radar,509,"1,309","1,283",138,"3,239",0,48,52,10,110,0,0,"1,037",31,"1,068",0,0,150,3,153,"2,767",254,"3,021","7,328","7,591"
11/2009,GRI ,ACE,NE,CE,Federal Contract Tower,41,250,200,25,516,0,0,0,0,0,0,21,425,123,569,0,5,49,2,56,270,180,450,"1,535","1,591"
11/2009,GRR ,AGL,MI,CE,Combined TRACON & Tower with Radar,"1,162","2,233","1,716",83,"5,194",2,20,91,2,115,0,42,939,9,990,0,21,185,1,207,"1,197",148,"1,345","7,529","7,851"
11/2009,GSN ,AWP,MP,WE,Federal Contract Tower,311,457,18,11,797,0,0,0,0,0,0,"1,525",476,34,"2,035",0,0,46,4,50,62,6,68,"2,900","2,950"
11/2009,GSO ,ASO,NC,ES,Combined TRACON & Tower with Radar,"1,206","2,833","1,535",45,"5,619",8,34,185,2,229,0,5,779,12,796,0,1,96,0,97,282,0,282,"6,697","7,023"
11/2009,GSP ,ASO,SC,ES,Combined TRACON & Tower with Radar,364,"2,498",526,56,"3,444",0,0,0,0,0,0,6,232,18,256,0,0,0,0,0,28,68,96,"3,796","3,796"
11/2009,GTF ,ANM,MT,WE,Combined TRACON & Tower with Radar,374,750,252,223,"1,599",0,0,0,3,3,0,32,492,30,554,2,93,23,41,159,510,124,634,"2,787","2,949"
11/2009,GTR ,ASO,MS,CE,Federal Contract Tower,4,232,201,520,957,0,0,3,16,19,0,28,552,170,750,0,3,26,6,35,368,938,"1,306","3,013","3,067"
11/2009,GTU ,ASW,TX,CE,Federal Contract Tower,0,16,533,5,554,0,0,0,0,0,5,160,"2,128",16,"2,309",0,14,71,11,96,"2,049",38,"2,087","4,950","5,046"
11/2009,GUM ,AWP,GU,WE,Federal Contract Tower,"1,495",486,136,10,"2,127",0,0,0,0,0,0,20,793,0,813,0,0,0,134,134,"1,378",0,"1,378","4,318","4,452"
11/2009,GYH ,ASO,SC,ES,Federal Contract Tower,0,153,135,66,354,0,0,0,0,0,0,282,753,61,"1,096",0,8,12,0,20,"1,194",62,"1,256","2,706","2,726"
11/2009,GYR ,AWP,AZ,WE,Federal Contract Tower,9,11,110,1,131,0,4,20,0,24,2,15,"5,147",300,"5,464",0,164,436,3,603,"6,967",106,"7,073","12,668","13,295"
11/2009,GYY ,AGL,IN,CE,Federal Contract Tower,29,72,654,17,772,0,0,0,0,0,0,20,683,24,727,0,9,452,4,465,"1,170",6,"1,176","2,675","3,140"
11/2009,HEF ,AEA,VA,EN,Towers with Radar,20,282,"1,420",2,"1,724",41,21,12,0,74,0,268,"1,966",28,"2,262",0,0,311,73,384,"3,504",0,"3,504","7,490","7,948"
11/2009,HFD ,ANE,CT,EN,Federal Contract Tower,0,307,295,7,609,0,0,0,0,0,0,105,"2,759",0,"2,864",0,0,793,30,823,"3,110",0,"3,110","6,583","7,406"
11/2009,HGR ,AEA,MD,EN,Federal Contract Tower,8,197,371,69,645,0,0,0,0,0,0,115,"1,192",222,"1,529",2,0,0,0,2,798,52,850,"3,024","3,026"
11/2009,HHR ,AWP,CA,WE,Federal Contract Tower,0,64,324,0,388,12,4,0,0,16,0,240,"2,691",10,"2,941",3,3,0,1,7,"1,674",0,"1,674","5,003","5,026"
11/2009,HIO ,ANM,OR,WE,Towers with Radar,0,358,863,4,"1,225",0,0,0,0,0,0,20,"3,083",7,"3,110",0,2,144,0,146,"10,799",8,"10,807","15,142","15,288"
11/2009,HKS ,ASO,MS,CE,Federal Contract Tower,0,28,522,32,582,0,0,0,0,0,0,57,705,117,879,1,135,82,16,234,"1,124",180,"1,304","2,765","2,999"
11/2009,HKY ,ASO,NC,ES,Federal Contract Tower,0,44,486,0,530,0,0,0,0,0,0,14,"1,002",6,"1,022",0,28,50,2,80,781,10,791,"2,343","2,423"
11/2009,HLG ,AEA,WV,CE,Federal Contract Tower,0,94,74,43,211,0,0,0,0,0,0,43,"1,411",156,"1,610",0,0,0,0,0,"2,775","1,018","3,793","5,614","5,614"
11/2009,HLN ,ANM,MT,WE,Combination Non-Radar Approach Control & Tower w/o Radar,229,440,175,43,887,0,24,4,0,28,0,34,986,230,"1,250",0,0,33,16,49,"1,168",218,"1,386","3,523","3,600"
11/2009,HND ,AWP,NV,WE,Federal Contract Tower,0,98,943,5,"1,046",0,0,0,0,0,0,721,"2,886",64,"3,671",0,0,0,0,0,"1,678",0,"1,678","6,395","6,395"
11/2009,HNL ,AWP,HI,WE,Towers with Radar,"11,523","3,249",843,"1,003","16,618",32,1,2,10,45,0,"1,430","2,521",83,"4,034",0,11,29,26,66,79,2,81,"20,733","20,844"
11/2009,HOB ,ASW,NM,CE,Federal Contract Tower,0,23,106,0,129,0,0,0,0,0,0,126,670,4,800,0,2,175,2,179,674,36,710,"1,639","1,818"
11/2009,HOU ,ASW,TX,CE,Towers with Radar,"8,482","1,755","3,779",20,"14,036",67,27,87,8,189,0,445,"2,159",93,"2,697",0,762,689,107,"1,558",60,0,60,"16,793","18,540"
11/2009,HPN ,AEA,NY,EN,Towers with Radar,"1,383","3,655","4,044",8,"9,090",1,11,8,1,21,0,84,"4,271",3,"4,358",0,36,270,1,307,"1,754",0,"1,754","15,202","15,530"
11/2009,HRL ,ASW,TX,CE,Federal Contract Tower,840,306,258,339,"1,743",0,0,0,1,1,0,13,475,5,493,0,0,165,0,165,258,304,562,"2,798","2,964"
11/2009,HSA ,ASO,MS,CE,Federal Contract Tower,0,2,138,259,399,0,0,22,3,25,0,0,494,49,543,0,0,324,21,345,543,562,"1,105","2,047","2,417"
11/2009,HSV ,ASO,AL,CE,Combined TRACON & Tower with Radar,723,"1,932",798,693,"4,146",0,3,13,2,18,0,8,907,109,"1,024",0,20,52,6,78,725,"1,189","1,914","7,084","7,180"
11/2009,HTS ,AEA,WV,CE,Combined TRACON & Tower with Radar,124,422,327,9,882,0,1,10,0,11,0,60,285,18,363,0,75,72,4,151,332,18,350,"1,595","1,757"
11/2009,HUF ,AGL,IN,CE,Combined TRACON & Tower with Radar,4,20,538,3,565,0,1,89,1,91,0,69,"1,460",4,"1,533",1,28,224,2,255,"2,426",2,"2,428","4,526","4,872"
11/2009,HUM ,ASW,LA,CE,Federal Contract Tower,0,190,328,2,520,0,0,0,0,0,0,"4,087","1,031",11,"5,129",0,125,44,9,178,878,2,880,"6,529","6,707"
11/2009,HUT ,ACE,KS,CE,Federal Contract Tower,0,23,248,75,346,0,0,0,0,0,0,60,806,47,913,0,270,20,2,292,"2,133",120,"2,253","3,512","3,804"
11/2009,HVN ,ANE,CT,EN,Federal Contract Tower,0,232,280,12,524,0,0,4,0,4,0,2,"1,122",2,"1,126",0,0,242,40,282,"1,493",0,"1,493","3,143","3,429"
11/2009,HWD ,AWP,CA,WE,Towers with Radar,0,100,470,0,570,"2,949",90,181,0,"3,220",0,15,"3,319",0,"3,334",0,0,426,0,426,"3,504",0,"3,504","7,408","11,054"
11/2009,HWO ,ASO,FL,ES,Federal Contract Tower,0,0,219,0,219,0,0,0,0,0,0,6,"4,042",4,"4,052",0,0,442,2,444,"6,542",14,"6,556","10,827","11,271"
11/2009,HXD ,ASO,SC,ES,Federal Contract Tower,0,592,"1,080",6,"1,678",0,0,0,0,0,0,28,"1,126",5,"1,159",0,0,55,93,148,268,24,292,"3,129","3,277"
11/2009,HYA ,ANE,MA,EN,Federal Contract Tower,0,"1,289",342,5,"1,636",0,0,0,2,2,0,"4,458",954,22,"5,434",0,6,18,14,38,266,14,280,"7,350","7,390"
11/2009,IAD ,AEA,VA,EN,Towers with Radar,"13,802","10,924","3,904",32,"28,662",278,334,97,6,715,9,5,401,19,434,0,1,787,215,"1,003",0,0,0,"29,096","30,814"
11/2009,IAG ,AEA,NY,CE,Federal Contract Tower,38,115,323,242,718,0,1,4,0,5,0,2,792,284,"1,078",0,2,43,10,55,"1,166",312,"1,478","3,274","3,334"
11/2009,IAH ,ASW,TX,CE,Towers with Radar,"20,580","21,382",786,3,"42,751",30,32,22,0,84,40,28,144,8,220,0,149,397,21,567,0,0,0,"42,971","43,622"
