,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 12/1998,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
OKC ,OK,03/1998,CE,Towers with Radar,ASW,"2,378","2,982","8,815","6,225","20,400",3,109,757,504,"1,373",0,3,719,94,816,0,2,"1,983",168,"2,153","24,742"
OKC ,OK,04/1998,CE,Towers with Radar,ASW,"2,130","2,966","9,958","6,120","21,174",3,92,810,574,"1,479",0,0,806,111,917,0,0,"2,597",210,"2,807","26,377"
OKC ,OK,05/1998,CE,Towers with Radar,ASW,"2,404","3,498","9,907","5,509","21,318",8,89,929,463,"1,489",0,1,788,120,909,0,3,"2,775",167,"2,945","26,661"
OKC ,OK,06/1998,CE,Towers with Radar,ASW,"2,316","2,953","9,727","5,743","20,739",18,32,893,552,"1,495",0,5,"1,027",179,"1,211",0,1,"2,721",145,"2,867","26,312"
OKC ,OK,07/1998,CE,Towers with Radar,ASW,"2,540","2,954","10,758","6,801","23,053",8,26,988,555,"1,577",0,4,"1,007",127,"1,138",0,5,"3,336",243,"3,584","29,352"
OKC ,OK,08/1998,CE,Towers with Radar,ASW,"2,575","2,883","9,666","6,745","21,869",26,27,843,460,"1,356",0,1,949,113,"1,063",0,2,"2,916",225,"3,143","27,431"
OKC ,OK,09/1998,CE,Towers with Radar,ASW,"2,269","2,866","10,183","6,938","22,256",8,35,976,357,"1,376",0,3,899,74,976,0,2,"2,579",150,"2,731","27,339"
OKC ,OK,10/1998,CE,Towers with Radar,ASW,"2,366","3,257","10,505","6,635","22,763",12,46,973,503,"1,534",0,2,771,88,861,0,3,"2,899",124,"3,026","28,184"
OKC ,OK,11/1998,CE,Towers with Radar,ASW,"1,769","3,447","9,891","6,019","21,126",7,46,863,561,"1,477",0,0,727,73,800,0,1,"2,079",124,"2,204","25,607"
OKC ,OK,12/1998,CE,Towers with Radar,ASW,"1,642","3,655","8,462","5,155","18,914",1,50,777,363,"1,191",0,21,"1,013",111,"1,145",0,5,"2,461",148,"2,614","23,864"
ORF ,VA,01/1994,EN,Towers with Radar,AEA,"4,980","2,838","5,071","5,154","18,043",345,68,"2,115",966,"3,494",0,0,0,0,0,0,0,0,0,0,"21,537"
ORF ,VA,02/1994,EN,Towers with Radar,AEA,"4,434","2,620","5,880","5,729","18,663",253,55,"2,526","1,297","4,131",0,0,0,0,0,0,0,0,0,0,"22,794"
ORF ,VA,03/1994,EN,Towers with Radar,AEA,"5,195","3,385","6,494","5,929","21,003",409,66,"2,648","1,252","4,375",0,0,0,0,0,0,0,0,0,0,"25,378"
ORF ,VA,04/1994,EN,Towers with Radar,AEA,"5,218","3,360","8,676","5,832","23,086",281,59,"3,203","1,386","4,929",0,0,0,0,0,0,0,0,0,0,"28,015"
ORF ,VA,05/1994,EN,Towers with Radar,AEA,"5,114","3,682","8,466","5,484","22,746",306,93,"3,350","1,292","5,041",0,0,0,0,0,0,0,0,0,0,"27,787"
ORF ,VA,06/1994,EN,Towers with Radar,AEA,"4,879","3,558","8,478","5,613","22,528",318,159,"3,079","1,298","4,854",0,0,0,0,0,0,0,0,0,0,"27,382"
ORF ,VA,07/1994,EN,Towers with Radar,AEA,"5,107","3,607","8,013","4,901","21,628",353,150,"3,228","1,225","4,956",0,0,0,0,0,0,0,0,0,0,"26,584"
ORF ,VA,08/1994,EN,Towers with Radar,AEA,"5,185","3,707","9,056","5,762","23,710",379,173,"3,805","1,498","5,855",0,0,0,0,0,0,0,0,0,0,"29,565"
ORF ,VA,09/1994,EN,Towers with Radar,AEA,"5,127","3,354","8,051","5,308","21,840",418,135,"3,406","1,191","5,150",0,0,0,0,0,0,0,0,0,0,"26,990"
ORF ,VA,10/1994,EN,Towers with Radar,AEA,"4,966","3,300","4,341","5,007","17,614",420,156,"1,032",694,"2,302",0,0,"3,400",0,"3,400",0,0,"2,769",534,"3,303","26,619"
ORF ,VA,11/1994,EN,Towers with Radar,AEA,"4,633","3,152","3,602","4,567","15,954",381,152,979,519,"2,031",0,0,"3,030",0,"3,030",0,0,"2,233",556,"2,789","23,804"
ORF ,VA,12/1994,EN,Towers with Radar,AEA,"4,783","3,033","4,520","9,141","21,477",346,92,852,615,"1,905",0,0,"2,716",0,"2,716",0,0,"2,134",515,"2,649","28,747"
ORF ,VA,01/1995,EN,Towers with Radar,AEA,"4,315","2,606","3,050","5,270","15,241",297,29,737,671,"1,734",0,0,"2,390",0,"2,390",0,0,"2,148",481,"2,629","21,994"
ORF ,VA,02/1995,EN,Towers with Radar,AEA,"3,908","2,535","3,030","4,941","14,414",308,46,823,641,"1,818",0,0,"2,681",0,"2,681",0,0,"1,983",516,"2,499","21,412"
ORF ,VA,03/1995,EN,Towers with Radar,AEA,"4,283","3,258","4,415","5,844","17,800",293,71,"1,114",797,"2,275",0,0,"3,572",0,"3,572",0,0,"2,541",629,"3,170","26,817"
ORF ,VA,04/1995,EN,Towers with Radar,AEA,"3,574","2,953","4,930","5,386","16,843",245,66,"1,342",775,"2,428",0,0,"4,194",0,"4,194",0,0,"2,588",491,"3,079","26,544"
ORF ,VA,05/1995,EN,Towers with Radar,AEA,"3,879","3,609","5,505","5,767","18,760",269,54,"1,365",853,"2,541",0,0,"3,755",0,"3,755",0,0,"2,484",567,"3,051","28,107"
ORF ,VA,06/1995,EN,Towers with Radar,AEA,"3,446","3,419","5,326","6,080","18,271",264,38,"1,270",879,"2,451",0,0,"3,130",0,"3,130",0,0,"2,449",567,"3,016","26,868"
ORF ,VA,07/1995,EN,Towers with Radar,AEA,"3,289","3,419","4,574","5,549","16,831",265,31,"1,263",780,"2,339",0,0,"3,656",0,"3,656",0,0,"2,786",528,"3,314","26,140"
ORF ,VA,08/1995,EN,Towers with Radar,AEA,"3,417","3,623","5,028","5,116","17,184",258,23,"1,282",795,"2,358",0,0,"3,227",0,"3,227",0,0,"2,534",457,"2,991","25,760"
ORF ,VA,09/1995,EN,Towers with Radar,AEA,"3,159","3,367","4,948","5,164","16,638",243,31,"1,175",829,"2,278",0,0,"3,533",0,"3,533",0,0,"2,818",534,"3,352","25,801"
ORF ,VA,10/1995,EN,Towers with Radar,AEA,"3,165","3,671","5,205","4,985","17,026",262,33,"1,224",768,"2,287",0,0,"5,339",0,"5,339",0,0,"3,229","1,343","4,572","29,224"
ORF ,VA,11/1995,EN,Towers with Radar,AEA,"3,122","3,344","4,930","4,903","16,299",219,30,"1,009",753,"2,011",0,0,"3,821",0,"3,821",0,0,"2,759","1,432","4,191","26,322"
ORF ,VA,12/1995,EN,Towers with Radar,AEA,"3,218","3,193","4,358","4,906","15,675",164,35,910,798,"1,907",0,0,"3,458",0,"3,458",0,0,"2,595","1,004","3,599","24,639"
ORF ,VA,01/1996,EN,Towers with Radar,AEA,"3,253","3,111","4,139","5,166","15,669",193,32,757,794,"1,776",0,0,"1,961",0,"1,961",0,0,"2,092",560,"2,652","22,058"
ORF ,VA,02/1996,EN,Towers with Radar,AEA,"2,950","2,960","3,847","5,154","14,911",221,26,922,804,"1,973",0,0,"1,943",0,"1,943",0,0,"2,165",877,"3,042","21,869"
ORF ,VA,03/1996,EN,Towers with Radar,AEA,"3,207","3,300","4,312","4,988","15,807",431,40,936,930,"2,337",0,0,"2,556",0,"2,556",0,0,"2,664","1,601","4,265","24,965"
ORF ,VA,04/1996,EN,Towers with Radar,AEA,"3,083","3,683","4,965","6,045","17,776",275,39,"1,386","1,059","2,759",0,0,"3,378",0,"3,378",0,0,"2,982","1,836","4,818","28,731"
ORF ,VA,05/1996,EN,Towers with Radar,AEA,"3,266","3,618","5,650","5,912","18,446",272,89,"1,384","1,353","3,098",0,0,"3,511",0,"3,511",0,0,"2,696","1,299","3,995","29,050"
ORF ,VA,06/1996,EN,Towers with Radar,AEA,"3,321","3,517","5,001","5,193","17,032",262,115,"1,166","1,191","2,734",0,0,"4,313",0,"4,313",0,0,"2,892",987,"3,879","27,958"
ORF ,VA,07/1996,EN,Towers with Radar,AEA,"3,453","3,657","5,283","4,771","17,164",266,123,"1,244",984,"2,617",0,0,"3,485",0,"3,485",0,0,"2,610","1,187","3,797","27,063"
ORF ,VA,08/1996,EN,Towers with Radar,AEA,"3,551","3,796","5,927","5,463","18,737",250,138,"1,417","1,036","2,841",0,0,"3,509",0,"3,509",0,0,"2,442","1,401","3,843","28,930"
ORF ,VA,09/1996,EN,Towers with Radar,AEA,"3,187","3,453","5,807","4,655","17,102",258,97,"1,007",937,"2,299",0,0,"3,873",0,"3,873",0,0,"2,505","1,524","4,029","27,303"
ORF ,VA,10/1996,EN,Towers with Radar,AEA,"3,645","3,923","6,115","6,040","19,723",344,95,"1,131","1,320","2,890",0,0,"4,245",0,"4,245",0,0,"2,683","1,481","4,164","31,022"
ORF ,VA,11/1996,EN,Towers with Radar,AEA,"3,394","3,492","5,373","5,150","17,409",263,160,"1,027","1,118","2,568",0,0,"3,777",0,"3,777",0,0,"2,569","1,626","4,195","27,949"
ORF ,VA,12/1996,EN,Towers with Radar,AEA,"3,303","3,534","4,901","4,708","16,446",216,154,921,871,"2,162",0,0,"2,756",0,"2,756",0,0,"2,469",785,"3,254","24,618"
ORF ,VA,01/1997,EN,Towers with Radar,AEA,"3,061","3,432","4,781","5,929","17,203",280,166,808,"1,169","2,423",0,0,"3,137",0,"3,137",0,0,"2,433",923,"3,356","26,119"
ORF ,VA,02/1997,EN,Towers with Radar,AEA,"2,764","3,056","4,516","5,168","15,504",303,159,891,"1,249","2,602",0,0,"2,864",0,"2,864",0,0,"2,048","1,242","3,290","24,260"
ORF ,VA,03/1997,EN,Towers with Radar,AEA,"3,162","3,521","5,428","5,489","17,600",273,144,993,"1,419","2,829",0,0,"3,443",5,"3,448",0,0,"2,366","1,112","3,478","27,355"
ORF ,VA,04/1997,EN,Towers with Radar,AEA,"2,962","3,319","5,529","5,174","16,984",287,149,"1,200","1,134","2,770",0,0,"3,776",0,"3,776",0,0,"2,547","1,021","3,568","27,098"
ORF ,VA,05/1997,EN,Towers with Radar,AEA,"3,071","3,213","5,405","4,759","16,448",282,145,"1,047",833,"2,307",0,0,"4,060",0,"4,060",0,0,"3,086",869,"3,955","26,770"
ORF ,VA,06/1997,EN,Towers with Radar,AEA,"3,151","3,109","5,147","4,679","16,086",273,87,991,"1,080","2,431",0,0,"3,715",0,"3,715",0,0,"2,314","1,149","3,463","25,695"
ORF ,VA,07/1997,EN,Towers with Radar,AEA,"3,124","3,288","5,658","4,644","16,714",267,109,"1,066","1,073","2,515",0,0,"3,634",0,"3,634",0,0,"2,336",841,"3,177","26,040"
ORF ,VA,08/1997,EN,Towers with Radar,AEA,"3,219","3,301","5,765","5,692","17,977",310,135,"1,137","1,400","2,982",0,0,"4,767",0,"4,767",0,0,"2,664",708,"3,372","29,098"
ORF ,VA,09/1997,EN,Towers with Radar,AEA,"3,078","3,194","5,493","4,381","16,146",289,73,"1,061","1,306","2,729",0,0,"3,190",0,"3,190",0,0,"2,047",709,"2,756","24,821"
ORF ,VA,10/1997,EN,Towers with Radar,AEA,"3,280","3,251","5,802","5,200","17,533",302,53,"1,251","1,058","2,664",0,0,"4,004",0,"4,004",0,0,"2,443",787,"3,230","27,431"
ORF ,VA,11/1997,EN,Towers with Radar,AEA,"3,021","2,950","4,626","3,666","14,263",263,44,"1,201",987,"2,495",0,0,"2,741",0,"2,741",0,0,"2,218",475,"2,693","22,192"
ORF ,VA,12/1997,EN,Towers with Radar,AEA,"3,162","3,025","4,264","4,046","14,497",358,71,952,"1,251","2,632",0,0,"2,914",0,"2,914",0,0,"1,820",635,"2,455","22,498"
ORF ,VA,01/1998,EN,Towers with Radar,AEA,"3,062","3,016","4,126","4,266","14,470",261,72,821,"1,037","2,191",0,0,"2,323",0,"2,323",0,0,"1,643",481,"2,124","21,108"
ORF ,VA,02/1998,EN,Towers with Radar,AEA,"2,763","2,742","3,879","4,135","13,519",252,84,887,"1,132","2,355",0,0,"2,296",0,"2,296",0,0,"1,577",653,"2,230","20,400"
ORF ,VA,03/1998,EN,Towers with Radar,AEA,"3,061","3,162","4,810","4,945","15,978",251,103,"1,006","1,191","2,551",0,0,"2,601",0,"2,601",0,0,"1,807",732,"2,539","23,669"
ORF ,VA,04/1998,EN,Towers with Radar,AEA,"2,872","2,849","4,768","4,410","14,899",301,113,"1,456","1,292","3,162",0,0,"2,959",0,"2,959",0,0,"1,933",926,"2,859","23,879"
ORF ,VA,05/1998,EN,Towers with Radar,AEA,"2,868","2,969","6,963","5,545","18,345",239,101,"1,490","1,283","3,113",0,0,"5,400",0,"5,400",0,0,"2,458","2,195","4,653","31,511"
ORF ,VA,06/1998,EN,Towers with Radar,AEA,"2,953","2,846","7,200","4,978","17,977",271,87,"1,432","1,370","3,160",0,0,"5,723",0,"5,723",0,0,"2,351","1,811","4,162","31,022"
ORF ,VA,07/1998,EN,Towers with Radar,AEA,"3,058","3,048","6,680","5,283","18,069",248,137,"1,666","1,207","3,258",0,0,"5,443",0,"5,443",0,0,"2,427","1,423","3,850","30,620"
ORF ,VA,08/1998,EN,Towers with Radar,AEA,"2,892","3,042","5,250","3,686","14,870",245,175,"1,397","1,041","2,858",0,0,"2,903",0,"2,903",0,0,"1,659",365,"2,024","22,655"
ORF ,VA,09/1998,EN,Towers with Radar,AEA,"2,841","3,153","5,521","4,897","16,412",224,150,"1,213","1,264","2,851",0,0,"2,772",0,"2,772",0,0,"1,950",379,"2,329","24,364"
ORF ,VA,10/1998,EN,Towers with Radar,AEA,"3,108","2,983","5,796","4,874","16,761",217,143,"1,276","1,287","2,923",0,0,"3,035",0,"3,035",0,0,"1,915",345,"2,260","24,979"
ORF ,VA,11/1998,EN,Towers with Radar,AEA,"2,914","2,835","4,835","3,788","14,372",250,177,"1,264","1,065","2,756",0,0,"2,926",0,"2,926",0,0,"1,898",344,"2,242","22,296"
ORF ,VA,12/1998,EN,Towers with Radar,AEA,"3,053","2,861","4,723","3,522","14,159",244,135,"1,000",986,"2,365",0,0,"2,197",0,"2,197",0,0,"1,573",260,"1,833","20,554"
P31 ,FL,01/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,122","2,258","3,568","13,561","20,509",29,195,"1,410",484,"2,118",0,0,0,0,0,0,0,0,0,0,"22,627"
P31 ,FL,02/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,026","2,182","4,295","14,041","21,544",41,164,"1,458",500,"2,163",0,0,0,0,0,0,0,0,0,0,"23,707"
P31 ,FL,03/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,378","2,663","4,709","18,490","27,240",68,147,"1,753",672,"2,640",0,0,0,0,0,0,0,0,0,0,"29,880"
P31 ,FL,04/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,310","2,650","5,111","14,691","23,762",47,130,"2,117",570,"2,864",0,0,0,0,0,0,0,0,0,0,"26,626"
P31 ,FL,05/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,341","2,735","5,540","14,941","24,557",44,114,"1,963",839,"2,960",0,0,0,0,0,0,0,0,0,0,"27,517"
P31 ,FL,06/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,310","2,745","4,400","15,401","23,856",59,139,"1,842",743,"2,783",0,0,0,0,0,0,0,0,0,0,"26,639"
P31 ,FL,07/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,290","3,026","4,848","12,764","21,928",64,129,"1,866",687,"2,746",0,0,0,0,0,0,0,0,0,0,"24,674"
P31 ,FL,08/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,334","3,272","5,031","15,803","25,440",101,123,"1,843","1,244","3,311",0,0,0,0,0,0,0,0,0,0,"28,751"
P31 ,FL,09/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,337","3,063","4,699","13,077","22,176",89,124,"1,589",802,"2,604",0,0,0,0,0,0,0,0,0,0,"24,780"
P31 ,FL,10/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,359","3,094","1,966","8,116","14,535",104,86,952,483,"1,625",0,193,"2,281","6,263","8,737",2,10,637,158,807,"25,704"
P31 ,FL,11/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,227","2,914","1,806","6,663","12,610",108,61,936,555,"1,660",4,274,"2,199","6,710","9,187",4,13,674,139,830,"24,287"
P31 ,FL,12/1994,ES,"TRACON, RAPCON, or CERAP",ASO,"1,306","3,021","1,630","7,453","13,410",88,73,926,371,"1,458",2,219,"1,768","5,698","7,687",1,4,401,180,586,"23,141"
P31 ,FL,01/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,199","2,880","1,507","6,089","11,675",87,64,923,385,"1,459",3,214,"2,068","6,063","8,348",0,6,496,177,679,"22,161"
P31 ,FL,02/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,105","2,575","1,552","5,875","11,107",80,57,811,303,"1,251",0,208,"1,778","5,443","7,429",1,1,488,113,603,"20,390"
P31 ,FL,03/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,178","2,948","2,072","7,977","14,175",64,51,997,306,"1,418",1,175,"1,978","6,213","8,367",1,5,762,108,876,"24,836"
P31 ,FL,04/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,131","2,789","2,161","6,131","12,212",66,54,"1,147",307,"1,574",7,194,"2,851","5,395","8,447",0,12,"1,085",186,"1,283","23,516"
P31 ,FL,05/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,183","2,904","2,219","6,836","13,142",49,50,"1,077",305,"1,481",0,209,"2,533","6,809","9,551",0,6,783,118,907,"25,081"
P31 ,FL,06/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,221","2,884","2,441","7,239","13,785",45,50,"1,164",312,"1,571",0,206,"2,758","9,044","12,008",2,5,870,209,"1,086","28,450"
P31 ,FL,07/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,220","2,794","2,539","6,228","12,781",46,59,"1,221",339,"1,665",0,182,"2,613","7,725","10,520",0,1,775,141,917,"25,883"
P31 ,FL,08/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,241","2,869","2,247","7,717","14,074",46,80,919,380,"1,425",4,139,"2,399","7,601","10,143",0,9,703,183,895,"26,537"
P31 ,FL,09/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,155","2,767","2,296","6,826","13,044",56,56,"1,004",486,"1,602",1,191,"2,736","6,530","9,458",0,7,724,191,922,"25,026"
P31 ,FL,10/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,187","2,797","2,292","6,862","13,138",49,30,969,291,"1,339",3,162,"2,938","6,164","9,267",0,3,"1,028",184,"1,215","24,959"
P31 ,FL,11/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,150","2,636","1,810","5,413","11,009",64,59,910,279,"1,312",0,172,"2,108","5,502","7,782",4,2,737,108,851,"20,954"
P31 ,FL,12/1995,ES,"TRACON, RAPCON, or CERAP",ASO,"1,520","2,519","2,030","6,577","12,646",64,98,783,248,"1,193",1,146,"1,652","5,036","6,835",0,3,497,92,592,"21,266"
P31 ,FL,01/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,213","2,495","1,845","7,702","13,255",50,81,877,292,"1,300",4,169,"1,767","7,221","9,161",0,8,571,113,692,"24,408"
P31 ,FL,02/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,085","2,198","1,975","7,377","12,635",53,115,911,293,"1,372",6,128,"1,737","6,521","8,392",0,3,539,87,629,"23,028"
P31 ,FL,03/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,195","2,276","2,163","7,555","13,189",51,100,"1,330",341,"1,822",10,132,"2,145","6,985","9,272",0,9,715,140,864,"25,147"
P31 ,FL,04/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,157","2,059","2,180","7,955","13,351",41,107,"1,275",418,"1,841",1,150,"2,812","7,908","10,871",0,13,990,221,"1,224","27,287"
P31 ,FL,05/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,197","1,799","2,571","8,990","14,557",51,66,"1,158",317,"1,592",1,172,"2,978","8,146","11,297",0,12,963,165,"1,140","28,586"
P31 ,FL,06/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,210","1,816","2,546","8,942","14,514",55,55,"1,141",328,"1,579",1,172,"3,033","7,986","11,192",2,9,840,155,"1,006","28,291"
P31 ,FL,07/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,231","2,048","2,893","9,653","15,825",71,75,"1,333",254,"1,733",1,193,"2,868","7,829","10,891",0,9,912,185,"1,106","29,555"
P31 ,FL,08/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,169","1,923","2,558","8,915","14,565",55,67,"1,169",357,"1,648",0,201,"2,604","7,728","10,533",0,9,682,131,822,"27,568"
P31 ,FL,09/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,100","1,886","2,261","8,425","13,672",45,49,878,370,"1,342",0,173,"2,484","7,288","9,945",0,8,651,106,765,"25,724"
P31 ,FL,10/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,142","1,992","2,546","10,280","15,960",72,63,"1,029",449,"1,613",0,137,"2,736","8,749","11,622",0,7,686,198,891,"30,086"
P31 ,FL,11/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,032","1,982","2,232","8,114","13,360",74,61,"1,002",459,"1,596",2,139,"2,080","6,748","8,969",14,5,590,89,698,"24,623"
P31 ,FL,12/1996,ES,"TRACON, RAPCON, or CERAP",ASO,"1,071","1,885","2,023","7,540","12,519",69,76,920,267,"1,332",2,139,"1,753","6,793","8,687",1,2,525,116,644,"23,182"
P31 ,FL,01/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,074","2,199","1,790","7,828","12,891",72,80,"1,075",346,"1,573",4,97,"1,521","5,629","7,251",1,5,471,112,589,"22,304"
P31 ,FL,02/1997,ES,"TRACON, RAPCON, or CERAP",ASO,956,"2,026","1,723","7,009","11,714",76,56,911,367,"1,410",0,85,"1,573","5,198","6,856",0,4,414,69,487,"20,467"
P31 ,FL,03/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,077","2,138","2,706","9,476","15,397",63,53,"1,185",318,"1,619",5,126,"2,431","10,706","13,268",0,9,559,147,715,"30,999"
P31 ,FL,04/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,044","2,190","2,196","9,940","15,370",66,71,"1,187",302,"1,626",0,164,"2,675","10,258","13,097",0,13,925,153,"1,091","31,184"
P31 ,FL,05/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,112","2,158","2,560","9,443","15,273",76,80,"1,352",333,"1,841",2,132,"2,583","7,113","9,830",1,4,662,95,762,"27,706"
P31 ,FL,06/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,188","2,021","2,792","9,479","15,480",71,110,"1,441",320,"1,942",1,151,"2,361","7,249","9,762",1,13,693,259,966,"28,150"
P31 ,FL,07/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,159","1,882","2,503","9,695","15,239",78,83,"1,314",367,"1,842",0,171,"2,462","8,583","11,216",1,16,783,155,955,"29,252"
P31 ,FL,08/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,241","1,899","2,677","8,716","14,533",66,40,"1,240",447,"1,793",0,166,"3,060","9,352","12,578",1,5,845,151,"1,002","29,906"
P31 ,FL,09/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,190","2,071","2,642","8,133","14,036",62,71,998,387,"1,518",1,174,"2,961","7,025","10,161",0,5,752,197,954,"26,669"
P31 ,FL,10/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,260","2,010","2,319","9,970","15,559",79,63,"1,073",369,"1,584",2,174,"2,686","8,729","11,591",1,13,751,176,941,"29,675"
P31 ,FL,11/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,164","1,757","2,026","7,054","12,001",61,50,961,299,"1,371",0,117,"2,628","6,529","9,274",0,5,631,117,753,"23,399"
P31 ,FL,12/1997,ES,"TRACON, RAPCON, or CERAP",ASO,"1,204","1,772","1,747","7,619","12,342",91,51,822,278,"1,242",1,115,"1,938","6,964","9,018",1,3,513,100,617,"23,219"
P31 ,FL,01/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,199","1,758","2,106","7,576","12,639",88,92,942,272,"1,394",0,158,"2,148","6,071","8,377",0,3,570,139,712,"23,122"
P31 ,FL,02/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,141","1,601","1,992","8,123","12,857",68,96,910,289,"1,363",1,201,"2,191","8,359","10,752",1,5,539,121,666,"25,638"
P31 ,FL,03/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,277","1,715","2,319","9,426","14,737",86,103,"1,145",267,"1,601",0,172,"2,253","8,685","11,110",1,15,695,173,884,"28,332"
P31 ,FL,04/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,219","1,789","2,842","9,165","15,015",63,87,"1,460",247,"1,857",0,148,"2,158","7,127","9,433",0,20,966,117,"1,103","27,408"
P31 ,FL,05/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,229","1,614","2,885","8,913","14,641",63,116,"1,482",325,"1,986",0,193,"2,932","9,507","12,632",0,21,971,181,"1,173","30,432"
P31 ,FL,06/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,184","1,642","2,811","9,840","15,477",45,147,"1,474",370,"2,036",0,194,"2,751","8,627","11,572",3,21,"1,018",163,"1,205","30,290"
P31 ,FL,07/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,279","1,797","3,124","8,497","14,697",64,196,"1,731",324,"2,315",4,222,"2,757","8,668","11,651",1,36,914,227,"1,178","29,841"
P31 ,FL,08/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,217","1,783","2,564","9,638","15,202",47,159,"1,339",313,"1,858",1,205,"2,689","8,949","11,844",1,16,725,275,"1,017","29,921"
P31 ,FL,09/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,085","1,368","2,178","8,034","12,665",45,157,907,336,"1,445",2,108,"1,595","5,027","6,732",6,12,379,169,566,"21,408"
P31 ,FL,10/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,293","1,704","2,493","9,587","15,077",58,196,"1,250",331,"1,835",3,199,"3,676","8,842","12,720",0,28,"1,047",221,"1,296","30,928"
P31 ,FL,11/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,161","1,518","2,673","8,041","13,393",53,151,"1,241",278,"1,723",2,127,"2,630","5,211","7,970",0,4,676,177,857,"23,943"
P31 ,FL,12/1998,ES,"TRACON, RAPCON, or CERAP",ASO,"1,206","1,601","2,244","7,946","12,997",69,172,"1,139",394,"1,774",0,112,"1,708","6,611","8,431",1,6,444,173,624,"23,826"
P50 ,AZ,01/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"25,581","6,422","14,119","1,077","47,199",2,41,756,54,853,0,0,0,0,0,0,0,0,0,0,"48,052"
P50 ,AZ,02/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"23,239","5,982","13,559",933,"43,713",2,31,478,64,575,0,0,0,0,0,0,0,0,0,0,"44,288"
P50 ,AZ,03/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"26,975","6,790","16,033","1,274","51,072",5,20,579,143,747,0,0,0,0,0,0,0,0,0,0,"51,819"
P50 ,AZ,04/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"25,823","6,529","16,135",932,"49,419",2,54,709,136,901,0,0,0,0,0,0,0,0,0,0,"50,320"
P50 ,AZ,05/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"26,411","6,713","15,284","1,001","49,409",2,47,773,107,929,0,0,0,0,0,0,0,0,0,0,"50,338"
