,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2004 To 01/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
01/2004,ENW ,AGL,WI,CE,Federal Contract Tower,0,117,421,0,538,0,0,0,0,0,0,65,"1,979",12,"2,056",0,0,0,0,0,"1,621",0,"1,621","4,215","4,215"
01/2004,ERI ,AEA,PA,CE,Towers with Radar,2,"1,321",385,11,"1,719",0,0,0,0,0,0,4,250,0,254,0,0,0,0,0,371,16,387,"2,360","2,360"
01/2004,EUG ,ANM,OR,WE,Towers with Radar,285,"1,591",881,10,"2,767",0,0,0,0,0,143,110,567,27,847,0,0,0,0,0,"1,262",0,"1,262","4,876","4,876"
01/2004,EVV ,AGL,IN,CE,Towers with Radar,54,"1,642","1,027",0,"2,723",0,0,0,0,0,14,111,936,10,"1,071",0,0,0,0,0,"1,683",4,"1,687","5,481","5,481"
01/2004,EWB ,ANE,MA,EN,Federal Contract Tower,0,83,724,7,814,0,0,0,0,0,0,318,"1,307",11,"1,636",0,0,0,0,0,"2,366",54,"2,420","4,870","4,870"
01/2004,EWN ,ASO,NC,EN,Federal Contract Tower,0,562,339,74,975,0,0,0,0,0,4,59,950,58,"1,071",0,0,0,0,0,"1,148",10,"1,158","3,204","3,204"
01/2004,EWR ,AEA,NJ,EN,Combined TRACON & Tower with Radar,"22,019","11,197",696,10,"33,922",0,0,36,2,38,0,27,240,0,267,0,1,"2,309",83,"2,393",45,0,45,"34,234","36,665"
01/2004,EYW ,ASO,FL,ES,Federal Contract Tower,222,"2,643","1,610",10,"4,485",0,0,0,0,0,212,252,"1,738",33,"2,235",0,0,0,0,0,577,444,"1,021","7,741","7,741"
01/2004,FAI ,AAL,AK,WE,Towers with Radar,955,"1,480",215,53,"2,703",0,0,0,0,0,139,"1,525",470,86,"2,220",0,0,0,0,0,521,11,532,"5,455","5,455"
01/2004,FAR ,AGL,ND,CE,Towers with Radar,446,806,966,102,"2,320",0,0,0,0,0,46,76,672,63,857,0,0,0,0,0,"1,008",96,"1,104","4,281","4,281"
01/2004,FAT ,AWP,CA,WE,Towers with Radar,495,"3,127","2,396",413,"6,431",0,0,0,0,0,51,495,"3,044",289,"3,879",0,0,0,0,0,"1,356",24,"1,380","11,690","11,690"
01/2004,FAY ,ASO,NC,EN,Towers with Radar,26,607,558,180,"1,371",0,0,0,0,0,19,102,800,125,"1,046",0,0,0,0,0,"1,122",414,"1,536","3,953","3,953"
01/2004,FCA ,ANM,MT,WE,Federal Contract Tower,220,684,343,0,"1,247",0,0,0,0,0,111,99,547,26,783,0,0,0,0,0,"1,188",10,"1,198","3,228","3,228"
01/2004,FCM ,AGL,MN,CE,Towers with Display (VFR),0,98,911,3,"1,012",0,0,0,0,0,282,533,696,107,"1,618",0,0,0,0,0,"1,466",10,"1,476","4,106","4,106"
01/2004,FFZ ,AWP,AZ,WE,Towers with Display (VFR),0,70,444,13,527,0,0,0,0,0,0,778,"11,077",242,"12,097",0,0,0,0,0,"13,408",82,"13,490","26,114","26,114"
01/2004,FLG ,AWP,AZ,WE,Federal Contract Tower,0,317,190,5,512,0,0,0,0,0,0,306,"1,575",45,"1,926",0,0,0,0,0,"1,528",58,"1,586","4,024","4,024"
01/2004,FLL ,ASO,FL,ES,Combined TRACON & Tower with Radar,"14,402","4,780","3,642",19,"22,843",0,0,0,0,0,258,"1,485","2,624",23,"4,390",0,117,"3,410",44,"3,571",6,0,6,"27,239","30,810"
01/2004,FLO ,ASO,SC,ES,Towers with Radar,0,411,885,66,"1,362",0,0,0,0,0,0,48,900,50,998,0,0,0,0,0,557,84,641,"3,001","3,001"
01/2004,FMN ,ASW,NM,WE,Federal Contract Tower,0,913,340,0,"1,253",0,0,0,0,0,0,158,"1,543",35,"1,736",0,0,0,0,0,"3,256",4,"3,260","6,249","6,249"
01/2004,FMY ,ASO,FL,ES,Federal Contract Tower,0,140,"1,444",4,"1,588",0,0,0,0,0,0,71,"3,201",31,"3,303",0,0,0,0,0,"2,295",0,"2,295","7,186","7,186"
01/2004,FNT ,AGL,MI,CE,Towers with Radar,940,"1,243","1,323",6,"3,512",0,0,0,0,0,100,127,251,12,490,0,0,0,0,0,"3,960",20,"3,980","7,982","7,982"
01/2004,FOE ,ACE,KS,CE,Federal Contract Tower,2,29,180,310,521,0,0,0,0,0,20,22,396,361,799,0,0,0,0,0,314,846,"1,160","2,480","2,480"
01/2004,FPR ,ASO,FL,ES,Towers with Display (VFR),0,70,"2,817",0,"2,887",0,0,0,0,0,0,37,"5,984",1,"6,022",0,0,0,0,0,"5,736",0,"5,736","14,645","14,645"
01/2004,FRG ,AEA,NY,EN,Towers with Display (VFR),14,526,"1,333",6,"1,879",0,0,0,0,0,1,67,"3,613",12,"3,693",0,0,0,0,0,"5,268",0,"5,268","10,840","10,840"
01/2004,FSD ,AGL,SD,CE,Towers with Radar,654,"2,135","1,172",113,"4,074",0,0,0,0,0,52,137,923,86,"1,198",0,0,0,0,0,"1,180",166,"1,346","6,618","6,618"
01/2004,FSM ,ASW,AR,CE,Towers with Radar,15,595,767,"1,141","2,518",0,0,0,0,0,0,12,513,188,713,0,0,0,0,0,496,823,"1,319","4,550","4,550"
01/2004,FTW ,ASW,TX,CE,Towers with Display (VFR),12,232,"2,052",20,"2,316",0,0,0,0,0,0,356,"3,794",7,"4,157",0,0,0,0,0,"3,844",14,"3,858","10,331","10,331"
01/2004,FTY ,ASO,GA,ES,Federal Contract Tower,0,"1,009","2,758",32,"3,799",0,0,0,0,0,0,232,"2,484",29,"2,745",0,0,0,0,0,"2,778",4,"2,782","9,326","9,326"
01/2004,FUL ,AWP,CA,WE,Federal Contract Tower,0,0,605,0,605,0,0,0,0,0,0,0,"3,621",1,"3,622",0,0,0,0,0,"2,678",6,"2,684","6,911","6,911"
01/2004,FWA ,AGL,IN,CE,Towers with Radar,587,"2,107","1,221",76,"3,991",0,0,0,0,0,179,220,419,80,898,0,0,0,0,0,299,128,427,"5,316","5,316"
01/2004,FXE ,ASO,FL,ES,Towers with Display (VFR),0,"1,021","4,688",0,"5,709",0,0,0,0,0,0,234,"9,324",6,"9,564",0,0,0,0,0,"3,381",0,"3,381","18,654","18,654"
01/2004,FYV ,ASW,AR,CE,Federal Contract Tower,10,39,333,0,382,0,0,0,0,0,0,0,996,1,997,0,0,0,0,0,"1,982",82,"2,064","3,443","3,443"
01/2004,GCK ,ACE,KS,CE,Federal Contract Tower,0,411,261,32,704,0,0,0,0,0,4,65,553,49,671,0,0,0,0,0,274,204,478,"1,853","1,853"
01/2004,GCN ,AWP,AZ,WE,Towers with Display (VFR),0,185,61,9,255,0,0,0,0,0,0,"3,450",221,50,"3,721",0,0,0,0,0,170,78,248,"4,224","4,224"
01/2004,GEG ,ANM,WA,WE,Towers with Radar,"2,915","1,744",490,38,"5,187",0,0,0,0,0,343,232,304,74,953,0,0,0,0,0,280,160,440,"6,580","6,580"
01/2004,GEU ,AWP,AZ,WE,Federal Contract Tower,0,6,103,0,109,0,0,0,0,0,0,119,"3,674",10,"3,803",0,0,0,0,0,"6,490",0,"6,490","10,402","10,402"
01/2004,GFK ,AGL,ND,CE,Towers with Display (VFR),270,646,"1,360",3,"2,279",0,0,0,0,0,62,147,"2,689",10,"2,908",0,0,0,0,0,"7,492",0,"7,492","12,679","12,679"
01/2004,GGG ,ASW,TX,CE,Towers with Radar,0,205,782,139,"1,126",0,0,0,0,0,0,1,"1,276",10,"1,287",0,0,0,0,0,"3,363",314,"3,677","6,090","6,090"
01/2004,GJT ,ANM,CO,WE,Federal Contract Tower,46,"1,499",901,23,"2,469",0,0,0,0,0,25,246,"1,566",47,"1,884",0,0,0,0,0,"1,966",164,"2,130","6,483","6,483"
01/2004,GLH ,ASO,MS,CE,Federal Contract Tower,0,80,205,102,387,0,0,0,0,0,0,26,399,26,451,0,0,0,0,0,180,"1,341","1,521","2,359","2,359"
01/2004,GMU ,ASO,SC,ES,Federal Contract Tower,0,686,342,3,"1,031",0,0,0,0,0,0,355,"2,275",53,"2,683",0,0,0,0,0,"1,784",0,"1,784","5,498","5,498"
01/2004,GNV ,ASO,FL,ES,Federal Contract Tower,181,406,"1,223",130,"1,940",0,0,0,0,0,24,48,"2,259",184,"2,515",0,0,0,0,0,"1,762",346,"2,108","6,563","6,563"
01/2004,GON ,ANE,CT,EN,Federal Contract Tower,0,79,399,66,544,0,0,0,0,0,0,42,"1,098",137,"1,277",0,0,0,0,0,"1,244",144,"1,388","3,209","3,209"
01/2004,GPM ,ASW,TX,CE,Federal Contract Tower,0,0,85,2,87,0,0,0,0,0,0,0,"1,823",4,"1,827",0,0,0,0,0,"2,407",0,"2,407","4,321","4,321"
01/2004,GPT ,ASO,MS,CE,Towers with Radar,520,515,"1,021","1,164","3,220",0,0,0,0,0,71,109,"1,204",364,"1,748",0,0,0,0,0,"3,297",910,"4,207","9,175","9,175"
01/2004,GRB ,AGL,WI,CE,Towers with Radar,563,"1,387","1,034",2,"2,986",0,0,0,0,0,71,76,"1,050",7,"1,204",0,0,0,0,0,"2,392",15,"2,407","6,597","6,597"
01/2004,GRI ,ACE,NE,CE,Federal Contract Tower,0,396,237,0,633,0,0,0,0,0,4,48,280,8,340,0,0,0,0,0,236,0,236,"1,209","1,209"
01/2004,GRR ,AGL,MI,CE,Towers with Radar,"1,315","3,264","1,554",15,"6,148",0,0,0,0,0,113,141,611,51,916,0,0,0,0,0,426,80,506,"7,570","7,570"
01/2004,GSN ,AWP,MP,WE,Federal Contract Tower,640,351,15,5,"1,011",0,0,0,0,0,20,"1,909",862,79,"2,870",0,0,0,0,0,62,20,82,"3,963","3,963"
01/2004,GSO ,ASO,NC,ES,Towers with Radar,"1,672","3,779","1,785",22,"7,258",0,0,0,0,0,113,210,"1,349",26,"1,698",0,0,0,0,0,516,53,569,"9,525","9,525"
01/2004,GSP ,ASO,SC,ES,Towers with Radar,550,"3,046",614,38,"4,248",0,0,0,0,0,56,182,288,44,570,0,0,0,0,0,34,57,91,"4,909","4,909"
01/2004,GTF ,ANM,MT,WE,Towers with Radar,950,935,314,488,"2,687",0,0,0,0,0,2,44,353,238,637,0,0,0,0,0,372,206,578,"3,902","3,902"
01/2004,GUM ,AWP,GU,WE,Federal Contract Tower,"1,556",395,33,38,"2,022",0,0,0,0,0,47,28,481,618,"1,174",0,0,0,0,0,"1,777",714,"2,491","5,687","5,687"
01/2004,GYR ,AWP,AZ,WE,Federal Contract Tower,22,6,116,3,147,0,0,0,0,0,20,375,"5,180",292,"5,867",0,0,0,0,0,"6,062",36,"6,098","12,112","12,112"
01/2004,GYY ,AGL,IN,CE,Federal Contract Tower,16,49,548,3,616,0,0,0,0,0,15,39,661,21,736,0,0,0,0,0,848,19,867,"2,219","2,219"
01/2004,HEF ,AEA,VA,EN,Towers with Display (VFR),0,267,949,7,"1,223",0,0,0,0,0,0,164,"4,244",6,"4,414",0,0,0,0,0,"2,460",0,"2,460","8,097","8,097"
01/2004,HFD ,ANE,CT,EN,Federal Contract Tower,0,76,199,0,275,0,0,0,0,0,0,100,"2,314",35,"2,449",0,0,0,0,0,"1,720",2,"1,722","4,446","4,446"
01/2004,HGR ,AEA,MD,EN,Federal Contract Tower,0,126,380,43,549,0,0,0,0,0,0,4,"1,157",81,"1,242",0,0,0,0,0,614,74,688,"2,479","2,479"
01/2004,HHR ,AWP,CA,WE,Federal Contract Tower,0,10,510,1,521,0,0,0,0,0,0,19,"3,089",41,"3,149",0,0,0,0,0,"2,427",0,"2,427","6,097","6,097"
01/2004,HIO ,ANM,OR,WE,Towers with Display (VFR),0,361,"1,149",0,"1,510",0,0,0,0,0,0,220,"1,860",5,"2,085",0,0,0,0,0,"3,391",0,"3,391","6,986","6,986"
01/2004,HKS ,ASO,MS,CE,Federal Contract Tower,0,283,602,34,919,0,0,0,0,0,0,79,"1,104",156,"1,339",0,0,0,0,0,"2,460",72,"2,532","4,790","4,790"
01/2004,HKY ,ASO,NC,ES,Federal Contract Tower,0,11,534,1,546,0,0,0,0,0,0,11,"1,293",14,"1,318",0,0,0,0,0,580,0,580,"2,444","2,444"
01/2004,HLG ,AEA,WV,CE,Federal Contract Tower,0,53,105,33,191,0,0,0,0,0,0,15,440,240,695,0,0,0,0,0,724,"1,475","2,199","3,085","3,085"
01/2004,HLN ,ANM,MT,WE,Combination Non-Radar Approach Control & Tower w/o Radar,143,918,213,83,"1,357",0,0,0,0,0,26,163,624,300,"1,113",0,0,0,0,0,"1,212",384,"1,596","4,066","4,066"
01/2004,HND ,AWP,NV,WE,Federal Contract Tower,0,0,178,0,178,0,0,0,0,0,0,614,"2,666",7,"3,287",0,0,0,0,0,"3,251",2,"3,253","6,718","6,718"
01/2004,HNL ,AWP,HI,WE,Towers with Radar,"13,648","1,921","1,087","1,045","17,701",1,5,18,49,73,354,"1,879","4,106",211,"6,550",0,77,105,130,312,218,4,222,"24,473","24,858"
01/2004,HOB ,ASW,NM,CE,Federal Contract Tower,0,169,111,10,290,0,0,0,0,0,0,69,423,5,497,0,0,0,0,0,476,42,518,"1,305","1,305"
01/2004,HOU ,ASW,TX,CE,Combined TRACON & Tower with Radar,"9,254","2,427","5,354",12,"17,047",19,292,704,355,"1,370",0,"1,189","1,752",13,"2,954",0,410,605,23,"1,038",36,0,36,"20,037","22,445"
01/2004,HPN ,AEA,NY,EN,Combined TRACON & Tower with Radar,542,"5,057","4,223",12,"9,834",0,0,75,0,75,0,53,"2,022",0,"2,075",0,0,0,0,0,"1,004",4,"1,008","12,917","12,992"
01/2004,HRL ,ASW,TX,CE,Federal Contract Tower,863,430,475,381,"2,149",0,0,0,0,0,1,0,452,0,453,0,0,0,0,0,154,310,464,"3,066","3,066"
01/2004,HSV ,ASO,AL,CE,Towers with Radar,519,"2,275","1,097",361,"4,252",0,0,0,0,0,77,148,743,165,"1,133",0,0,0,0,0,"1,454",887,"2,341","7,726","7,726"
01/2004,HTS ,AEA,WV,CE,Towers with Radar,155,698,520,13,"1,386",0,0,0,0,0,0,1,462,53,516,0,0,0,0,0,780,16,796,"2,698","2,698"
01/2004,HUF ,AGL,IN,CE,Towers with Radar,1,106,913,176,"1,196",0,0,0,0,0,7,41,"1,492",106,"1,646",0,0,0,0,0,"2,192",152,"2,344","5,186","5,186"
01/2004,HUM ,ASW,LA,CE,Federal Contract Tower,0,159,291,17,467,0,0,0,0,0,0,"3,122","1,009",35,"4,166",0,0,0,0,0,638,90,728,"5,361","5,361"
01/2004,HUT ,ACE,KS,CE,Federal Contract Tower,0,18,349,145,512,0,0,0,0,0,0,43,"1,028",111,"1,182",0,0,0,0,0,"1,132",373,"1,505","3,199","3,199"
01/2004,HVN ,ANE,CT,EN,Federal Contract Tower,0,181,220,0,401,0,0,0,0,0,0,50,833,10,893,0,0,0,0,0,"1,560",54,"1,614","2,908","2,908"
01/2004,HWD ,AWP,CA,WE,Towers with Display (VFR),0,67,822,0,889,0,0,0,0,0,0,60,"3,700",0,"3,760",0,0,0,0,0,"5,156",0,"5,156","9,805","9,805"
01/2004,HWO ,ASO,FL,ES,Federal Contract Tower,0,0,211,0,211,0,0,0,0,0,0,2,"4,434",0,"4,436",0,0,0,0,0,"6,161",0,"6,161","10,808","10,808"
01/2004,HYA ,ANE,MA,EN,Federal Contract Tower,0,845,125,0,970,0,0,0,0,0,0,"4,570",790,1,"5,361",0,0,0,0,0,231,21,252,"6,583","6,583"
01/2004,IAD ,AEA,VA,EN,Towers with Radar,"9,943","14,718","5,007",105,"29,773",0,0,0,0,0,0,0,1,0,1,0,0,236,5,241,21,2,23,"29,797","30,038"
01/2004,IAG ,AEA,NY,CE,Federal Contract Tower,35,67,171,187,460,0,0,0,0,0,1,4,155,28,188,0,0,0,0,0,248,394,642,"1,290","1,290"
01/2004,IAH ,ASW,TX,CE,Combined TRACON & Tower with Radar,"22,894","17,225","1,205",13,"41,337",1,6,39,0,46,1,35,341,2,379,0,23,216,2,241,0,0,0,"41,716","42,003"
01/2004,ICT ,ACE,KS,CE,Towers with Radar,"1,219","3,495","3,464",426,"8,604",0,0,0,0,0,0,175,"2,542",8,"2,725",0,0,0,0,0,"2,202",497,"2,699","14,028","14,028"
01/2004,IDA ,ANM,ID,WE,Federal Contract Tower,71,827,189,0,"1,087",0,0,0,0,0,24,192,679,17,912,0,0,0,0,0,464,0,464,"2,463","2,463"
01/2004,IFP ,AWP,AZ,WE,Federal Contract Tower,78,19,83,0,180,0,0,0,0,0,24,117,"2,051",8,"2,200",0,0,0,0,0,526,2,528,"2,908","2,908"
01/2004,ILG ,AEA,DE,EN,Towers with Display (VFR),4,211,"1,698",169,"2,082",0,0,0,0,0,0,34,"1,255",65,"1,354",0,0,0,0,0,"3,950",760,"4,710","8,146","8,146"
01/2004,ILM ,ASO,NC,EN,Towers with Radar,710,845,"1,578",241,"3,374",0,0,0,0,0,86,104,"1,569",229,"1,988",0,0,0,0,0,"1,167",512,"1,679","7,041","7,041"
01/2004,IND ,AGL,IN,CE,Towers with Radar,"6,186","7,125","1,907",46,"15,264",0,0,0,0,0,242,284,349,33,908,0,0,0,0,0,0,0,0,"16,172","16,172"
01/2004,INT ,ASO,NC,ES,Federal Contract Tower,36,170,"1,017",0,"1,223",0,0,0,0,0,18,48,"1,425",10,"1,501",0,0,0,0,0,"1,439",0,"1,439","4,163","4,163"
01/2004,IPT ,AEA,PA,EN,Federal Contract Tower,0,453,239,8,700,0,0,0,0,0,0,29,405,4,438,0,0,0,0,0,574,2,576,"1,714","1,714"
01/2004,ISM ,ASO,FL,ES,Federal Contract Tower,0,131,"1,355",0,"1,486",0,0,0,0,0,0,43,"4,103",2,"4,148",0,0,0,0,0,"6,912",0,"6,912","12,546","12,546"
01/2004,ISO ,ASO,NC,EN,Federal Contract Tower,2,136,299,221,658,0,0,0,0,0,14,38,789,108,949,0,0,0,0,0,674,304,978,"2,585","2,585"
01/2004,ISP ,AEA,NY,EN,Combined TRACON & Tower with Radar,"2,085",700,"1,301",13,"4,099",0,0,0,0,0,0,3,"2,439",87,"2,529",0,0,104,0,104,"3,442",54,"3,496","10,124","10,228"
01/2004,ITH ,AEA,NY,EN,Federal Contract Tower,0,727,271,1,999,0,0,0,0,0,0,2,144,0,146,0,0,0,0,0,958,0,958,"2,103","2,103"
01/2004,ITO ,AWP,HI,WE,Towers with Radar,"1,036",243,58,124,"1,461",0,0,0,0,0,65,"3,401",883,251,"4,600",0,0,0,0,0,"1,260",510,"1,770","7,831","7,831"
01/2004,IWA ,AWP,AZ,WE,Federal Contract Tower,55,132,425,303,915,0,0,0,0,0,25,447,"5,437",253,"6,162",0,0,0,0,0,"12,084",506,"12,590","19,667","19,667"
01/2004,IXD ,ACE,KS,CE,Federal Contract Tower,0,77,565,4,646,0,0,0,0,0,0,20,"1,555",63,"1,638",0,0,0,0,0,"1,390",56,"1,446","3,730","3,730"
01/2004,JAC ,ANM,WY,WE,Federal Contract Tower,308,717,527,0,"1,552",0,0,0,0,0,48,92,223,7,370,0,0,0,0,0,270,0,270,"2,192","2,192"
01/2004,JAN ,ASO,MS,CE,Towers with Radar,"1,038","1,464",994,370,"3,866",0,0,0,0,0,88,122,333,161,704,0,0,0,0,0,218,"1,701","1,919","6,489","6,489"
01/2004,JAX ,ASO,FL,ES,Towers with Radar,"3,762","2,923","1,363",364,"8,412",0,0,0,0,0,246,164,340,165,915,0,0,0,0,0,143,455,598,"9,925","9,925"
01/2004,JEF ,ACE,MO,CE,Federal Contract Tower,0,24,368,42,434,0,0,0,0,0,0,23,675,93,791,0,0,0,0,0,578,200,778,"2,003","2,003"
01/2004,JFK ,AEA,NY,EN,Combined TRACON & Tower with Radar,"22,621","1,508",235,12,"24,376",0,0,0,0,0,0,105,113,2,220,20,111,"2,473",190,"2,794",0,0,0,"24,596","27,390"
01/2004,JLN ,ACE,MO,CE,Federal Contract Tower,0,141,404,0,545,0,0,0,0,0,0,25,828,2,855,0,0,0,0,0,916,0,916,"2,316","2,316"
01/2004,JNU ,AAL,AK,WE,Towers with Display (VFR),618,145,61,6,830,0,0,0,0,0,50,"1,891",384,23,"2,348",0,0,0,0,0,683,22,705,"3,883","3,883"
01/2004,JQF ,ASO,NC,ES,Federal Contract Tower,0,603,"1,261",0,"1,864",0,0,0,0,0,0,127,"1,759",0,"1,886",0,0,0,0,0,718,2,720,"4,470","4,470"
01/2004,JVL ,AGL,WI,CE,Federal Contract Tower,0,228,203,0,431,0,0,0,0,0,6,110,"1,731",2,"1,849",0,0,0,0,0,"1,714",0,"1,714","3,994","3,994"
01/2004,JXN ,AGL,MI,CE,Federal Contract Tower,0,2,567,4,573,0,0,0,0,0,0,20,"1,104",16,"1,140",0,0,0,0,0,"1,108",4,"1,112","2,825","2,825"
01/2004,KOA ,AWP,HI,WE,Federal Contract Tower,"1,799",177,271,92,"2,339",0,0,0,0,0,85,"1,097","1,583",129,"2,894",0,0,0,0,0,"4,204",770,"4,974","10,207","10,207"
01/2004,KWA ,AWP,MH,WE,Towers with Radar,100,311,0,40,451,0,0,0,0,0,14,123,2,178,317,0,0,0,0,0,10,86,96,864,864
01/2004,LAF ,AGL,IN,CE,Towers with Display (VFR),1,101,506,0,608,0,0,0,0,0,4,27,"2,282",0,"2,313",0,0,0,0,0,"4,590",0,"4,590","7,511","7,511"
01/2004,LAL ,ASO,FL,ES,Federal Contract Tower,0,49,"1,156",56,"1,261",0,0,0,0,0,0,42,"5,958",72,"6,072",0,0,0,0,0,"4,662",239,"4,901","12,234","12,234"
01/2004,LAN ,AGL,MI,CE,Towers with Radar,"1,051","1,481","1,209",111,"3,852",0,0,0,0,0,0,11,772,38,821,0,0,0,0,0,"1,442",128,"1,570","6,243","6,243"
01/2004,LAS ,AWP,NV,WE,Combined TRACON & Tower with Radar,"29,000","3,017","5,306",102,"37,425",0,64,0,0,64,20,"6,509","1,394",37,"7,960",0,"1,467",0,0,"1,467",0,0,0,"45,385","46,916"
01/2004,LAW ,ASW,OK,CE,Federal Contract Tower,6,227,228,"4,309","4,770",0,0,0,0,0,0,0,335,10,345,0,0,0,0,0,178,30,208,"5,323","5,323"
01/2004,LAX ,AWP,CA,WE,Combined TRACON & Tower with Radar,"37,054","14,678",870,48,"52,650",0,0,0,0,0,53,64,343,209,669,0,0,"3,685",50,"3,735",0,0,0,"53,319","57,054"
01/2004,LBB ,ASW,TX,CE,Towers with Radar,"1,174","1,417","1,065",808,"4,464",0,0,0,0,0,0,59,359,67,485,0,0,0,0,0,"1,124",496,"1,620","6,569","6,569"
01/2004,LBE ,AEA,PA,CE,Federal Contract Tower,17,268,488,23,796,0,0,0,0,0,0,0,655,27,682,0,0,0,0,0,462,16,478,"1,956","1,956"
01/2004,LCH ,ASW,LA,CE,Towers with Radar,0,437,383,384,"1,204",0,0,0,0,0,0,339,419,37,795,0,0,0,0,0,944,384,"1,328","3,327","3,327"
01/2004,LEB ,ANE,NH,EN,Federal Contract Tower,0,242,260,0,502,0,0,0,0,0,0,203,855,4,"1,062",0,0,0,0,0,"1,954",2,"1,956","3,520","3,520"
01/2004,LEX ,ASO,KY,CE,Towers with Radar,403,"2,584","1,432",23,"4,442",0,0,0,0,0,48,186,"1,157",32,"1,423",0,0,0,0,0,374,8,382,"6,247","6,247"
01/2004,LFT ,ASW,LA,CE,Towers with Radar,52,"1,123","1,088",34,"2,297",0,0,0,0,0,0,"1,006","1,341",2,"2,349",0,0,0,0,0,620,50,670,"5,316","5,316"
01/2004,LGA ,AEA,NY,EN,Combined TRACON & Tower with Radar,"16,958","14,328",596,28,"31,910",0,0,0,0,0,0,1,60,0,61,0,48,"2,602",43,"2,693",0,0,0,"31,971","34,664"
01/2004,LGB ,AWP,CA,WE,Towers with Display (VFR),"2,240",396,"3,337",36,"6,009",0,0,0,0,0,106,166,"8,203",45,"8,520",0,0,0,0,0,"12,399",1,"12,400","26,929","26,929"
01/2004,LIH ,AWP,HI,WE,Federal Contract Tower,"1,895",229,79,88,"2,291",0,0,0,0,0,88,"3,730",296,84,"4,198",0,0,0,0,0,"1,463",174,"1,637","8,126","8,126"
01/2004,LIT ,ASW,AR,CE,Towers with Radar,"1,995","2,975","3,391",425,"8,786",0,0,0,0,0,0,10,"2,062",73,"2,145",0,0,0,0,0,904,"1,597","2,501","13,432","13,432"
01/2004,LMT ,ANM,OR,WE,Federal Contract Tower,0,372,198,227,797,0,0,0,0,0,0,81,343,232,656,0,0,0,0,0,357,335,692,"2,145","2,145"
01/2004,LNK ,ACE,NE,CE,Combined TRACON & Tower with Radar,2,"1,365","1,338",580,"3,285",0,0,0,0,0,1,199,943,411,"1,554",0,0,0,0,0,"1,014",306,"1,320","6,159","6,159"
01/2004,LNS ,AEA,PA,EN,Federal Contract Tower,0,127,870,45,"1,042",0,0,0,0,0,0,57,"2,442",47,"2,546",0,0,0,0,0,"3,873",186,"4,059","7,647","7,647"
01/2004,LOU ,ASO,KY,CE,Towers with Display (VFR),0,123,723,5,851,0,0,0,0,0,0,40,"2,230",20,"2,290",0,0,0,0,0,"3,576",6,"3,582","6,723","6,723"
01/2004,LRD ,ASW,TX,CE,Federal Contract Tower,230,916,"1,380",339,"2,865",0,0,0,0,0,0,8,948,50,"1,006",0,0,0,0,0,562,712,"1,274","5,145","5,145"
01/2004,LSE ,AGL,WI,CE,Federal Contract Tower,121,573,333,1,"1,028",0,0,0,0,0,22,54,450,19,545,0,0,0,0,0,548,14,562,"2,135","2,135"
01/2004,LUK ,ASO,OH,CE,Federal Contract Tower,0,"1,225","2,279",2,"3,506",0,0,0,0,0,0,79,"1,227",26,"1,332",0,0,0,0,0,"1,860",4,"1,864","6,702","6,702"
01/2004,LVK ,AWP,CA,WE,Towers with Display (VFR),0,86,"1,107",5,"1,198",0,0,0,0,0,0,27,"4,011",21,"4,059",0,0,0,0,0,"9,285",0,"9,285","14,542","14,542"
01/2004,LWB ,AEA,WV,EN,Federal Contract Tower,4,160,197,16,377,0,0,0,0,0,0,0,456,27,483,0,0,0,0,0,"1,288",384,"1,672","2,532","2,532"
01/2004,LWM ,ANE,MA,EN,Federal Contract Tower,0,1,247,0,248,0,0,0,0,0,0,8,930,0,938,0,0,0,0,0,"1,686",0,"1,686","2,872","2,872"
01/2004,LWS ,ANM,ID,WE,Federal Contract Tower,50,621,93,1,765,0,0,0,0,0,11,138,599,7,755,0,0,0,0,0,488,4,492,"2,012","2,012"
01/2004,LYH ,AEA,VA,EN,Federal Contract Tower,0,707,533,18,"1,258",0,0,0,0,0,0,10,"1,007",34,"1,051",0,0,0,0,0,"1,126",14,"1,140","3,449","3,449"
01/2004,LZU ,ASO,GA,ES,Federal Contract Tower,0,87,"1,171",0,"1,258",0,0,0,0,0,0,72,"3,875",1,"3,948",0,0,0,0,0,"2,732",0,"2,732","7,938","7,938"
01/2004,MAF ,ASW,TX,CE,Towers with Radar,807,901,"1,020","1,442","4,170",0,0,0,0,0,0,76,686,36,798,0,0,0,0,0,194,"1,552","1,746","6,714","6,714"
01/2004,MBS ,AGL,MI,CE,Towers with Radar,928,462,787,1,"2,178",0,0,0,0,0,113,78,578,9,778,0,0,0,0,0,928,5,933,"3,889","3,889"
01/2004,MCI ,ACE,MO,CE,Towers with Radar,"10,012","2,391",452,38,"12,893",0,0,0,0,0,497,112,149,26,784,0,0,0,0,0,0,0,0,"13,677","13,677"
01/2004,MCN ,ASO,GA,ES,Federal Contract Tower,0,21,184,2,207,0,0,0,0,0,43,163,"1,361",62,"1,629",0,0,0,0,0,575,36,611,"2,447","2,447"
